,Unnamed: 0,key,PR
20037,20037,104702,0.040415224
20048,20048,101798,0.040415224
20078,20078,39052,0.04324772599999999
20096,20096,39106,0.04078767
20110,20110,38920,0.041239347
20116,20116,39060,0.042438924
20132,20132,43148,0.040984683
20137,20137,38848,0.04061383
20164,20164,109,0.04079303
20166,20166,105525,0.040415224
20167,20167,105523,0.040415224
20188,20188,106410,0.042272884000000004
20193,20193,106404,0.041333142999999996
20207,20207,59372,0.04053277
20226,20226,106441,0.041516405
20239,20239,14319,0.0409792
20246,20246,106401,0.04530679
20250,20250,106388,0.041478474
20251,20251,106413,0.040473863
20254,20254,106421,0.042918634000000004
20264,20264,106403,0.04276306
20267,20267,106387,0.04342678
20268,20268,106389,0.042244524000000006
20273,20273,106402,0.04546277
20278,20278,14262,0.04518758
20280,20280,106391,0.04340148
20287,20287,106427,0.04466699
20300,20300,106423,0.04052538
20303,20303,106416,0.042585146
20321,20321,106412,0.042851127999999995
20323,20323,106409,0.040795054
20337,20337,95138,0.041218
20340,20340,106424,0.04147771
20348,20348,106394,0.040415224
20349,20349,106397,0.040415224
20353,20353,119038,0.04103947
20357,20357,108046,0.040631615
20366,20366,108048,0.04055863
20368,20368,205,0.04081372
20384,20384,108036,0.041684087
20385,20385,108057,0.041684087
20388,20388,95132,0.040912114
20405,20405,108049,0.041109282999999996
20418,20418,95071,0.041757546
20425,20425,39030,0.044306424000000004
20427,20427,55755,0.044364772999999996
20429,20429,55785,0.04063274
20432,20432,90,0.04143466
20434,20434,119042,0.04547015
20437,20437,108027,0.040603783
20442,20442,108025,0.040704500000000005
20447,20447,98337,0.04326345
20449,20449,64257,0.042909227
20454,20454,64142,0.04097595
20464,20464,64306,0.041384265
20472,20472,98292,0.04191513
20507,20507,109573,0.04628446
20518,20518,109561,0.040415224
20533,20533,109563,0.040415224
20534,20534,109565,0.040415224
20535,20535,109568,0.040421408
20536,20536,109560,0.04858749
20537,20537,109569,0.040415224
20538,20538,109570,0.042554945
20539,20539,14362,0.046874322
20602,20602,100,0.04046815
20613,20613,121616,0.041314356
20651,20651,110963,0.041918546
20655,20655,110964,0.040415224
20670,20670,110966,0.04342448
20677,20677,119000,0.049508315
20687,20687,113138,0.040415224
20691,20691,115767,0.040644843
20730,20730,113119,0.040717006
20772,20772,20039,0.04062027
20783,20783,113120,0.042614426
20788,20788,115739,0.040481646
20793,20793,113147,0.040944907999999995
20817,20817,113137,0.040647436
20827,20827,113150,0.040506065
20835,20835,119017,0.048900027
20865,20865,115753,0.04058141
20872,20872,115733,0.040753998
20877,20877,8565,0.043813225
20884,20884,113128,0.040907938
20890,20890,159,0.041969012
20901,20901,117025,0.04215087
20924,20924,117024,0.040592212
20926,20926,64308,0.043627262
20946,20946,117012,0.040546518
20957,20957,117018,0.040415224
20975,20975,117027,0.040456257999999995
20993,20993,119018,0.04224157
21002,21002,119035,0.040946547
21044,21044,101781,0.040677696
21054,21054,95100,0.040729295
21093,21093,119048,0.05880973
21113,21113,102679,0.044088907999999996
21129,21129,119053,0.04252312
21130,21130,119022,0.04534573
21146,21146,119024,0.040415224
21156,21156,108033,0.040608246
21158,21158,104693,0.04080334
21164,21164,119047,0.040415224
21166,21166,119072,0.06046196400000001
21169,21169,118982,0.041868552999999996
21170,21170,118981,0.040415224
21171,21171,118983,0.050575999999999996
21172,21172,118988,0.045784282999999995
21173,21173,118989,0.041622642
21174,21174,119077,0.040415224
21175,21175,121558,0.040415224
21176,21176,121591,0.040415224
21177,21177,121601,0.040415224
21178,21178,121605,0.040415224
21179,21179,121607,0.040415224
21180,21180,121614,0.040415224
21181,21181,121665,0.040415224
21182,21182,121672,0.040415224
21183,21183,100687,0.045103602
21184,21184,121682,0.040415224
21185,21185,121686,0.040415224
21186,21186,121693,0.040415224
21187,21187,121705,0.040415224
21188,21188,121710,0.040415224
21189,21189,121730,0.040415224
21190,21190,121732,0.040415224
21191,21191,121744,0.040415224
21192,21192,121765,0.040415224
21193,21193,121776,0.040415224
21199,21199,121706,0.04124964
21201,21201,98437,0.040536653
21210,21210,20045,0.040535577
21224,21224,20084,0.04065345
21228,21228,121711,0.044081215
21245,21245,98267,0.041821655
21255,21255,98375,0.04392814
21353,21353,121658,0.04318283
21429,21429,121750,0.042441912000000005
21454,21454,121670,0.051259715
21467,21467,92378,0.04088381
