key,PR,paperYear
116824,0.038073811,2018
70409,0.038073811,2018
97016,0.038073811,2018
41805,0.038073811,2018
51506,0.038073811,2018
113659,0.038073811,2018
56489,0.038073811,2018
37644,0.038073811,2018
41568,0.038073811,2018
51335,0.038073811,2018
41226,0.038073811,2018
51231,0.038073811,2018
42076,0.038073811,2018
51995,0.038073811,2018
102919,0.038073811,2018
67020,0.038073811,2018
115588,0.038073811,2018
51563,0.038073811,2018
113495,0.038073811,2018
41847,0.038073811,2018
51634,0.038073811,2018
37443,0.038073811,2018
76647,0.038073811,2018
84085,0.038073811,2018
84329,0.038073811,2018
6794,0.038073811,2018
7097,0.038073811,2018
45161,0.038073811,2018
45202,0.038073811,2018
94037,0.038073811,2018
51444,0.038073811,2018
41756,0.038073811,2018
51461,0.038073811,2018
64067,0.038073811,2018
121545,0.038073811,2018
6126,0.038073811,2018
41387,0.038073811,2018
51848,0.038073811,2018
6229,0.038073811,2018
56444,0.038073811,2018
59248,0.038073811,2018
6624,0.038073811,2018
6900,0.038073811,2018
66556,0.038073811,2018
93794,0.038073811,2018
101534,0.038073811,2018
119553,0.038073811,2018
84286,0.038073811,2018
6182,0.038073811,2018
51417,0.038073811,2018
84416,0.038073811,2018
6906,0.038073811,2018
28297,0.038073811,2018
41350,0.038073811,2018
41511,0.038073811,2018
45160,0.038073811,2018
51109,0.038073811,2018
51830,0.038073811,2018
56338,0.038073811,2018
37638,0.038073811,2018
13356,0.038073811,2018
6335,0.038073811,2018
56250,0.038073811,2018
6890,0.038073811,2018
76593,0.038073811,2018
84292,0.038073811,2018
96965,0.038073811,2018
106599,0.038073811,2018
113634,0.038073811,2018
119669,0.038073811,2018
14175,0.038073811,2018
7139,0.038073811,2018
7175,0.038073811,2018
84675,0.038073811,2018
41449,0.038073811,2018
41674,0.038073811,2018
51550,0.038073811,2018
51925,0.038073811,2018
84331,0.038073811,2018
37447,0.038073811,2018
37467,0.038073811,2018
56466,0.038073811,2018
6956,0.038073811,2018
76700,0.038073811,2018
76900,0.038073811,2018
106587,0.038073811,2018
116851,0.038073811,2018
61477,0.038073811,2018
6941,0.038073811,2018
91295,0.038073811,2018
102780,0.038073811,2018
113617,0.038073811,2018
37878,0.038073811,2018
76806,0.038073811,2018
76966,0.038073811,2018
84210,0.038073811,2018
37833,0.038073811,2018
51534,0.038073811,2018
113539,0.038073811,2018
13359,0.038073811,2018
42092,0.038073811,2018
52011,0.038073811,2018
6849,0.038073811,2018
6878,0.038073811,2018
115582,0.038073811,2018
119309,0.038073811,2018
37689,0.038073811,2018
113174,0.038073811,2018
29223,0.038073811,2018
6124,0.038073811,2018
27916,0.038073811,2017
27954,0.038073811,2017
5223,0.038073811,2017
40553,0.038073811,2017
47967,0.038073811,2017
5651,0.038073811,2017
5875,0.038073811,2017
5929,0.038073811,2017
65919,0.038073811,2017
83562,0.038073811,2017
98745,0.038073811,2017
101809,0.038073811,2017
101843,0.038073811,2017
101901,0.038073811,2017
101951,0.038073811,2017
102996,0.038073811,2017
103000,0.038073811,2017
103033,0.038073811,2017
103109,0.038073811,2017
103123,0.038073811,2017
104755,0.038073811,2017
105647,0.038073811,2017
106684,0.038073811,2017
106693,0.038073811,2017
106699,0.038073811,2017
106701,0.038073811,2017
106734,0.038073811,2017
106749,0.038073811,2017
106751,0.038073811,2017
106755,0.038073811,2017
106757,0.038073811,2017
106762,0.038073811,2017
106784,0.038073811,2017
110982,0.038073811,2017
110990,0.038073811,2017
111007,0.038073811,2017
111017,0.038073811,2017
113750,0.038073811,2017
113758,0.038073811,2017
113769,0.038073811,2017
113796,0.038073811,2017
113799,0.038073811,2017
113802,0.038073811,2017
113804,0.038073811,2017
113822,0.038073811,2017
113901,0.038073811,2017
113905,0.038073811,2017
113940,0.038073811,2017
114025,0.038073811,2017
114041,0.038073811,2017
114081,0.038073811,2017
115974,0.038073811,2017
117035,0.038073811,2017
117042,0.038073811,2017
117051,0.038073811,2017
117065,0.038073811,2017
117070,0.038073811,2017
117079,0.038073811,2017
117091,0.038073811,2017
117095,0.038073811,2017
117103,0.038073811,2017
117108,0.038073811,2017
117112,0.038073811,2017
117115,0.038073811,2017
119756,0.038073811,2017
119761,0.038073811,2017
119762,0.038073811,2017
119790,0.038073811,2017
119792,0.038073811,2017
119906,0.038073811,2017
120193,0.038073811,2017
111021,0.038073811,2017
66936,0.038073811,2017
5590,0.038073811,2017
114098,0.038073811,2017
5953,0.038073811,2017
101898,0.038073811,2017
83899,0.038073811,2017
32919,0.038073811,2017
119875,0.038073811,2017
40850,0.038073811,2017
69636,0.038073811,2017
103007,0.038073811,2017
41021,0.038073811,2017
83851,0.038073811,2017
120144,0.038073811,2017
83948,0.038073811,2017
103080,0.038073811,2017
105642,0.038073811,2017
83694,0.038073811,2017
5150,0.038073811,2017
40918,0.038073811,2017
83426,0.038073811,2017
69823,0.038073811,2017
40602,0.038073811,2017
40467,0.038073811,2017
27965,0.038073811,2017
5793,0.038073811,2017
104084,0.038073811,2017
83748,0.038073811,2017
104089,0.038073811,2017
96770,0.038073811,2017
96860,0.038073811,2017
62608,0.038073811,2017
83420,0.038073811,2017
62659,0.038073811,2017
117052,0.038073811,2017
62565,0.038073811,2017
5423,0.038073811,2017
65921,0.038073811,2017
108361,0.038073811,2017
41040,0.038073811,2017
83811,0.038073811,2017
40419,0.038073811,2017
5413,0.038073811,2017
110054,0.038073811,2017
106714,0.038073811,2017
108373,0.038073811,2017
119726,0.038073811,2017
117087,0.038073811,2017
70105,0.038073811,2017
66927,0.038073811,2017
69832,0.038073811,2017
69629,0.038073811,2017
40500,0.038073811,2017
5619,0.038073811,2017
108420,0.038073811,2017
120187,0.038073811,2017
69650,0.038073811,2017
120154,0.038073811,2017
62605,0.038073811,2017
66934,0.038073811,2017
69883,0.038073811,2017
108475,0.038073811,2017
40830,0.038073811,2017
66954,0.038073811,2017
69966,0.038073811,2017
70000,0.038073811,2017
83655,0.038073811,2017
41070,0.038073811,2017
65808,0.038073811,2017
66964,0.038073811,2017
69699,0.038073811,2017
69815,0.038073811,2017
69929,0.038073811,2017
70005,0.038073811,2017
70048,0.038073811,2017
70116,0.038073811,2017
104109,0.038073811,2017
108487,0.038073811,2017
108493,0.038073811,2017
119866,0.038073811,2017
69855,0.038073811,2017
40833,0.038073811,2017
40720,0.038073811,2017
40906,0.038073811,2017
40966,0.038073811,2017
62592,0.038073811,2017
66950,0.038073811,2017
69615,0.038073811,2017
69788,0.038073811,2017
69889,0.038073811,2017
69977,0.038073811,2017
70136,0.038073811,2017
83695,0.038073811,2017
83722,0.038073811,2017
96827,0.038073811,2017
110086,0.038073811,2017
117058,0.038073811,2017
119897,0.038073811,2017
116052,0.038073811,2017
62641,0.038073811,2017
69651,0.038073811,2017
69982,0.038073811,2017
70127,0.038073811,2017
40967,0.038073811,2017
5151,0.038073811,2017
40834,0.038073811,2017
65860,0.038073811,2017
70106,0.038073811,2017
70107,0.038073811,2017
70109,0.038073811,2017
70110,0.038073811,2017
83675,0.038073811,2017
83762,0.038073811,2017
83935,0.038073811,2017
96765,0.038073811,2017
108402,0.038073811,2017
116078,0.038073811,2017
119918,0.038073811,2017
40790,0.038073811,2017
120059,0.038073811,2017
83422,0.038073811,2017
40581,0.038073811,2017
69737,0.038073811,2017
115992,0.038073811,2017
83512,0.038073811,2017
119690,0.038073811,2017
40815,0.038073811,2017
120047,0.038073811,2017
83809,0.038073811,2017
40757,0.038073811,2017
83747,0.038073811,2017
61456,0.038073811,2017
41008,0.038073811,2017
69846,0.038073811,2017
70140,0.038073811,2017
103059,0.038073811,2017
114058,0.038073811,2017
117088,0.038073811,2017
40878,0.038073811,2017
83436,0.038073811,2017
96861,0.038073811,2017
98692,0.038073811,2017
110070,0.038073811,2017
120182,0.038073811,2017
111024,0.038073811,2017
40895,0.038073811,2017
32639,0.038073811,2017
96887,0.038073811,2017
65803,0.038073811,2017
114042,0.038073811,2017
66517,0.038073811,2017
96921,0.038073811,2017
120018,0.038073811,2017
120149,0.038073811,2017
121304,0.038073811,2017
83560,0.038073811,2017
105607,0.038073811,2017
5398,0.038073811,2017
56189,0.038073811,2017
5782,0.038073811,2017
65871,0.038073811,2017
5806,0.038073811,2017
65942,0.038073811,2017
96787,0.038073811,2017
66535,0.038073811,2017
32936,0.038073811,2017
96847,0.038073811,2017
83440,0.038073811,2017
101981,0.038073811,2017
120037,0.038073811,2017
96748,0.038073811,2017
65923,0.038073811,2017
103108,0.038073811,2017
43715,0.038073811,2017
5653,0.038073811,2017
83460,0.038073811,2017
5402,0.038073811,2017
18395,0.038073811,2017
101827,0.038073811,2017
5843,0.038073811,2017
62617,0.038073811,2017
5777,0.038073811,2017
18369,0.038073811,2017
66050,0.038073811,2017
40631,0.038073811,2017
61462,0.038073811,2017
5840,0.038073811,2017
62568,0.038073811,2017
40671,0.038073811,2017
83443,0.038073811,2017
120152,0.038073811,2017
40587,0.038073811,2017
65870,0.038073811,2017
96932,0.038073811,2017
113993,0.038073811,2017
65858,0.038073811,2017
28041,0.038073811,2017
109284,0.038073811,2017
5933,0.038073811,2017
83614,0.038073811,2017
66016,0.038073811,2017
69672,0.038073811,2017
108398,0.038073811,2017
83462,0.038073811,2017
62597,0.038073811,2017
83559,0.038073811,2017
117044,0.038073811,2017
60529,0.038073811,2017
117039,0.038073811,2017
18366,0.038073811,2017
40657,0.038073811,2017
5601,0.038073811,2017
66060,0.038073811,2017
36987,0.038073811,2017
98708,0.038073811,2017
65932,0.038073811,2017
62602,0.038073811,2017
69598,0.038073811,2017
32767,0.038073811,2017
83942,0.038073811,2017
100864,0.038073811,2017
47973,0.038073811,2017
110078,0.038073811,2017
18350,0.038073811,2017
105617,0.038073811,2017
119821,0.038073811,2017
66539,0.038073811,2017
83999,0.038073811,2017
83861,0.038073811,2017
109289,0.038073811,2017
111020,0.038073811,2017
18412,0.038073811,2017
65969,0.038073811,2017
70108,0.038073811,2017
66049,0.038073811,2017
69619,0.038073811,2017
70057,0.038073811,2017
69979,0.038073811,2017
83501,0.038073811,2017
105620,0.038073811,2017
62558,0.038073811,2017
69660,0.038073811,2017
83652,0.038073811,2017
83909,0.038073811,2017
119772,0.038073811,2017
69947,0.038073811,2017
83730,0.038073811,2017
119758,0.038073811,2017
119945,0.038073811,2017
120008,0.038073811,2017
120048,0.038073811,2017
114095,0.038073811,2017
27242,0.038073811,2017
119823,0.038073811,2017
120002,0.038073811,2017
110983,0.038073811,2017
119974,0.038073811,2017
83786,0.038073811,2017
117111,0.038073811,2017
18340,0.038073811,2017
5395,0.038073811,2017
110980,0.038073811,2017
69643,0.038073811,2017
101995,0.038073811,2017
83813,0.038073811,2017
119947,0.038073811,2017
83905,0.038073811,2017
56218,0.038073811,2017
108442,0.038073811,2017
27887,0.038073811,2017
62599,0.038073811,2017
43748,0.038073811,2017
83941,0.038073811,2017
114093,0.038073811,2017
120071,0.038073811,2017
41136,0.038073811,2017
105626,0.038073811,2017
69760,0.038073811,2017
5678,0.038073811,2017
41042,0.038073811,2017
40386,0.038073811,2017
41044,0.038073811,2017
120075,0.038073811,2017
98794,0.038073811,2017
66012,0.038073811,2017
83623,0.038073811,2017
104102,0.038073811,2017
110111,0.038073811,2017
120209,0.038073811,2017
119680,0.038073811,2017
56172,0.038073811,2017
56176,0.038073811,2017
108470,0.038073811,2017
65975,0.038073811,2017
18365,0.038073811,2017
32742,0.038073811,2017
62645,0.038073811,2017
119934,0.038073811,2017
41095,0.038073811,2017
27945,0.038073811,2017
108421,0.038073811,2017
5848,0.038073811,2017
83976,0.038073811,2017
62576,0.038073811,2017
65994,0.038073811,2017
101998,0.038073811,2017
69895,0.038073811,2017
69965,0.038073811,2017
117116,0.038073811,2017
32648,0.038073811,2017
108463,0.038073811,2017
5747,0.038073811,2017
40512,0.038073811,2017
41112,0.038073811,2017
104096,0.038073811,2017
83400,0.038073811,2017
117040,0.038073811,2017
56209,0.038073811,2017
96836,0.038073811,2017
96843,0.038073811,2017
108454,0.038073811,2017
119933,0.038073811,2017
40370,0.038073811,2017
40507,0.038073811,2017
66072,0.038073811,2017
96897,0.038073811,2017
119808,0.038073811,2017
5176,0.038073811,2017
37179,0.038073811,2017
32850,0.038073811,2017
98836,0.038073811,2017
109587,0.038073811,2017
5802,0.038073811,2017
12577,0.038073811,2017
120169,0.038073811,2017
105633,0.038073811,2017
102008,0.038073811,2017
40482,0.038073811,2017
119795,0.038073811,2017
70126,0.038073811,2017
40845,0.038073811,2017
5198,0.038073811,2017
40715,0.038073811,2017
83393,0.038073811,2017
101915,0.038073811,2017
5485,0.038073811,2017
40885,0.038073811,2017
40824,0.038073811,2017
12914,0.038073811,2017
114087,0.038073811,2017
60498,0.038073811,2017
5500,0.038073811,2017
83639,0.038073811,2017
65997,0.038073811,2017
106681,0.038073811,2017
43740,0.038073811,2017
105624,0.038073811,2017
27941,0.038073811,2017
5902,0.038073811,2017
5228,0.038073811,2017
5032,0.038073811,2017
40864,0.038073811,2017
5246,0.038073811,2017
5535,0.038073811,2017
40397,0.038073811,2017
83932,0.038073811,2017
40503,0.038073811,2017
5272,0.038073811,2017
27943,0.038073811,2017
12696,0.038073811,2017
5939,0.038073811,2017
96922,0.038073811,2017
98748,0.038073811,2017
5685,0.038073811,2017
5764,0.038073811,2017
96890,0.038073811,2017
101870,0.038073811,2017
27915,0.038073811,2017
41128,0.038073811,2017
102018,0.038073811,2017
101953,0.038073811,2017
28079,0.038073811,2017
40959,0.038073811,2017
100858,0.038073811,2017
47862,0.038073811,2017
5772,0.038073811,2017
83635,0.038073811,2017
12539,0.038073811,2017
28077,0.038073811,2017
40505,0.038073811,2017
83812,0.038073811,2017
116073,0.038073811,2017
5865,0.038073811,2017
36993,0.038073811,2017
83661,0.038073811,2017
40948,0.038073811,2017
83975,0.038073811,2017
96900,0.038073811,2017
83746,0.038073811,2017
110984,0.038073811,2017
5352,0.038073811,2017
18379,0.038073811,2017
28080,0.038073811,2017
5565,0.038073811,2017
40532,0.038073811,2017
101825,0.038073811,2017
101934,0.038073811,2017
83840,0.038073811,2017
27654,0.038073811,2017
113978,0.038073811,2017
32975,0.038073811,2017
96818,0.038073811,2017
4602,0.038073811,2016
4684,0.038073811,2016
5008,0.038073811,2016
50765,0.038073811,2016
50850,0.038073811,2016
50873,0.038073811,2016
51008,0.038073811,2016
57073,0.038073811,2016
57148,0.038073811,2016
59186,0.038073811,2016
59197,0.038073811,2016
82702,0.038073811,2016
82818,0.038073811,2016
82865,0.038073811,2016
82878,0.038073811,2016
83289,0.038073811,2016
83342,0.038073811,2016
94788,0.038073811,2016
98905,0.038073811,2016
98981,0.038073811,2016
103133,0.038073811,2016
103139,0.038073811,2016
103165,0.038073811,2016
103172,0.038073811,2016
103244,0.038073811,2016
104138,0.038073811,2016
104143,0.038073811,2016
106810,0.038073811,2016
106829,0.038073811,2016
106834,0.038073811,2016
106845,0.038073811,2016
106866,0.038073811,2016
108587,0.038073811,2016
109295,0.038073811,2016
12398,0.038073811,2016
111034,0.038073811,2016
111058,0.038073811,2016
111065,0.038073811,2016
111068,0.038073811,2016
114156,0.038073811,2016
114280,0.038073811,2016
114326,0.038073811,2016
114332,0.038073811,2016
114343,0.038073811,2016
117120,0.038073811,2016
117121,0.038073811,2016
117124,0.038073811,2016
117136,0.038073811,2016
117148,0.038073811,2016
117177,0.038073811,2016
117178,0.038073811,2016
117183,0.038073811,2016
120225,0.038073811,2016
120230,0.038073811,2016
120295,0.038073811,2016
120374,0.038073811,2016
120459,0.038073811,2016
120465,0.038073811,2016
120515,0.038073811,2016
4350,0.038073811,2016
75789,0.038073811,2016
111042,0.038073811,2016
57089,0.038073811,2016
96621,0.038073811,2016
62543,0.038073811,2016
82781,0.038073811,2016
12312,0.038073811,2016
69458,0.038073811,2016
82812,0.038073811,2016
87774,0.038073811,2016
87812,0.038073811,2016
76062,0.038073811,2016
76161,0.038073811,2016
69578,0.038073811,2016
75873,0.038073811,2016
87057,0.038073811,2016
69483,0.038073811,2016
50782,0.038073811,2016
114166,0.038073811,2016
114295,0.038073811,2016
4827,0.038073811,2016
4510,0.038073811,2016
82959,0.038073811,2016
104131,0.038073811,2016
50766,0.038073811,2016
59214,0.038073811,2016
17963,0.038073811,2016
102092,0.038073811,2016
5013,0.038073811,2016
51032,0.038073811,2016
83031,0.038073811,2016
83167,0.038073811,2016
108603,0.038073811,2016
76048,0.038073811,2016
83370,0.038073811,2016
4328,0.038073811,2016
96623,0.038073811,2016
82659,0.038073811,2016
83043,0.038073811,2016
82745,0.038073811,2016
90866,0.038073811,2016
69387,0.038073811,2016
27115,0.038073811,2016
120310,0.038073811,2016
4587,0.038073811,2016
50845,0.038073811,2016
59179,0.038073811,2016
76246,0.038073811,2016
96745,0.038073811,2016
4994,0.038073811,2016
76187,0.038073811,2016
57092,0.038073811,2016
82800,0.038073811,2016
110153,0.038073811,2016
50882,0.038073811,2016
40308,0.038073811,2016
40316,0.038073811,2016
69416,0.038073811,2016
83149,0.038073811,2016
26749,0.038073811,2016
76132,0.038073811,2016
69488,0.038073811,2016
69472,0.038073811,2016
117158,0.038073811,2016
120317,0.038073811,2016
83115,0.038073811,2016
69441,0.038073811,2016
83282,0.038073811,2016
104831,0.038073811,2016
82917,0.038073811,2016
62453,0.038073811,2016
69365,0.038073811,2016
75804,0.038073811,2016
83068,0.038073811,2016
102254,0.038073811,2016
86928,0.038073811,2016
87011,0.038073811,2016
87798,0.038073811,2016
120496,0.038073811,2016
114140,0.038073811,2016
116326,0.038073811,2016
87797,0.038073811,2016
50945,0.038073811,2016
92139,0.038073811,2016
40331,0.038073811,2016
66888,0.038073811,2016
66905,0.038073811,2016
76248,0.038073811,2016
82892,0.038073811,2016
83310,0.038073811,2016
87033,0.038073811,2016
87091,0.038073811,2016
75763,0.038073811,2016
108579,0.038073811,2016
36799,0.038073811,2016
110123,0.038073811,2016
83328,0.038073811,2016
120527,0.038073811,2016
116370,0.038073811,2016
75842,0.038073811,2016
69494,0.038073811,2016
83137,0.038073811,2016
87134,0.038073811,2016
104830,0.038073811,2016
69501,0.038073811,2016
75974,0.038073811,2016
116331,0.038073811,2016
120334,0.038073811,2016
4354,0.038073811,2016
87083,0.038073811,2016
76186,0.038073811,2016
82938,0.038073811,2016
114145,0.038073811,2016
114165,0.038073811,2016
114289,0.038073811,2016
116402,0.038073811,2016
83378,0.038073811,2016
103147,0.038073811,2016
66513,0.038073811,2016
60291,0.038073811,2016
75879,0.038073811,2016
110197,0.038073811,2016
36822,0.038073811,2016
82937,0.038073811,2016
4662,0.038073811,2016
117134,0.038073811,2016
96666,0.038073811,2016
96682,0.038073811,2016
4744,0.038073811,2016
83070,0.038073811,2016
83126,0.038073811,2016
50872,0.038073811,2016
75883,0.038073811,2016
76053,0.038073811,2016
96711,0.038073811,2016
117161,0.038073811,2016
82918,0.038073811,2016
18252,0.038073811,2016
75727,0.038073811,2016
27099,0.038073811,2016
57116,0.038073811,2016
104126,0.038073811,2016
50762,0.038073811,2016
86953,0.038073811,2016
40326,0.038073811,2016
90629,0.038073811,2016
102110,0.038073811,2016
102200,0.038073811,2016
116381,0.038073811,2016
83159,0.038073811,2016
83302,0.038073811,2016
50780,0.038073811,2016
4823,0.038073811,2016
57189,0.038073811,2016
60420,0.038073811,2016
75875,0.038073811,2016
87094,0.038073811,2016
50926,0.038073811,2016
90964,0.038073811,2016
43650,0.038073811,2016
75927,0.038073811,2016
76148,0.038073811,2016
40328,0.038073811,2016
50810,0.038073811,2016
75824,0.038073811,2016
87749,0.038073811,2016
87138,0.038073811,2016
120529,0.038073811,2016
110128,0.038073811,2016
56125,0.038073811,2016
57179,0.038073811,2016
90943,0.038073811,2016
56816,0.038073811,2016
69592,0.038073811,2016
82964,0.038073811,2016
104839,0.038073811,2016
40329,0.038073811,2016
82690,0.038073811,2016
117137,0.038073811,2016
120432,0.038073811,2016
120350,0.038073811,2016
4935,0.038073811,2016
57059,0.038073811,2016
120547,0.038073811,2016
66904,0.038073811,2016
96707,0.038073811,2016
50867,0.038073811,2016
96706,0.038073811,2016
50747,0.038073811,2016
4995,0.038073811,2016
57162,0.038073811,2016
75902,0.038073811,2016
75894,0.038073811,2016
50834,0.038073811,2016
75769,0.038073811,2016
83122,0.038073811,2016
59224,0.038073811,2016
75968,0.038073811,2016
110200,0.038073811,2016
50707,0.038073811,2016
50743,0.038073811,2016
27041,0.038073811,2016
76143,0.038073811,2016
83173,0.038073811,2016
82994,0.038073811,2016
90475,0.038073811,2016
62438,0.038073811,2016
69378,0.038073811,2016
69481,0.038073811,2016
76410,0.038073811,2016
87101,0.038073811,2016
62462,0.038073811,2016
76089,0.038073811,2016
76236,0.038073811,2016
83336,0.038073811,2016
93703,0.038073811,2016
76018,0.038073811,2016
82939,0.038073811,2016
57153,0.038073811,2016
87771,0.038073811,2016
50915,0.038073811,2016
62498,0.038073811,2016
69397,0.038073811,2016
69409,0.038073811,2016
69535,0.038073811,2016
75871,0.038073811,2016
87807,0.038073811,2016
87756,0.038073811,2016
50878,0.038073811,2016
87764,0.038073811,2016
54122,0.038073811,2016
57077,0.038073811,2016
54139,0.038073811,2016
75900,0.038073811,2016
117129,0.038073811,2016
76137,0.038073811,2016
76202,0.038073811,2016
50994,0.038073811,2016
86972,0.038073811,2016
69561,0.038073811,2016
120376,0.038073811,2016
76361,0.038073811,2016
120360,0.038073811,2016
82985,0.038073811,2016
50972,0.038073811,2016
5016,0.038073811,2016
57140,0.038073811,2016
66512,0.038073811,2016
110201,0.038073811,2016
75981,0.038073811,2016
90937,0.038073811,2016
59171,0.038073811,2016
56922,0.038073811,2016
56130,0.038073811,2016
83377,0.038073811,2016
66894,0.038073811,2016
120435,0.038073811,2016
69525,0.038073811,2016
108524,0.038073811,2016
83120,0.038073811,2016
12074,0.038073811,2016
90795,0.038073811,2016
90796,0.038073811,2016
69436,0.038073811,2016
51001,0.038073811,2016
62450,0.038073811,2016
104821,0.038073811,2016
50775,0.038073811,2016
120532,0.038073811,2016
82823,0.038073811,2016
117133,0.038073811,2016
4402,0.038073811,2016
103188,0.038073811,2016
109597,0.038073811,2016
117172,0.038073811,2016
75898,0.038073811,2016
82716,0.038073811,2016
110130,0.038073811,2016
120426,0.038073811,2016
120483,0.038073811,2016
96696,0.038073811,2016
51051,0.038073811,2016
62519,0.038073811,2016
62477,0.038073811,2016
62481,0.038073811,2016
75834,0.038073811,2016
57094,0.038073811,2016
110151,0.038073811,2016
116346,0.038073811,2016
120297,0.038073811,2016
99031,0.038073811,2016
90945,0.038073811,2016
76154,0.038073811,2016
56857,0.038073811,2016
75741,0.038073811,2016
76156,0.038073811,2016
87013,0.038073811,2016
83064,0.038073811,2016
93707,0.038073811,2016
69347,0.038073811,2016
87805,0.038073811,2016
50736,0.038073811,2016
62458,0.038073811,2016
75992,0.038073811,2016
54065,0.038073811,2016
116408,0.038073811,2016
120464,0.038073811,2016
108533,0.038073811,2016
51046,0.038073811,2016
54225,0.038073811,2016
102099,0.038073811,2016
87778,0.038073811,2016
82776,0.038073811,2016
51039,0.038073811,2016
116390,0.038073811,2016
93650,0.038073811,2016
27096,0.038073811,2016
27107,0.038073811,2016
120495,0.038073811,2016
87786,0.038073811,2016
27114,0.038073811,2016
120481,0.038073811,2016
18290,0.038073811,2016
27042,0.038073811,2016
50868,0.038073811,2016
82788,0.038073811,2016
102194,0.038073811,2016
59176,0.038073811,2016
66514,0.038073811,2016
75840,0.038073811,2016
75944,0.038073811,2016
120252,0.038073811,2016
45040,0.038073811,2016
50829,0.038073811,2016
50870,0.038073811,2016
12153,0.038073811,2016
114169,0.038073811,2016
86980,0.038073811,2016
36896,0.038073811,2016
104811,0.038073811,2016
27122,0.038073811,2016
4865,0.038073811,2016
57019,0.038073811,2016
4930,0.038073811,2016
75799,0.038073811,2016
76291,0.038073811,2016
17828,0.038073811,2016
4326,0.038073811,2016
27007,0.038073811,2016
75787,0.038073811,2016
120433,0.038073811,2016
4824,0.038073811,2016
108561,0.038073811,2016
4738,0.038073811,2016
4578,0.038073811,2016
27101,0.038073811,2016
120388,0.038073811,2016
54067,0.038073811,2016
56140,0.038073811,2016
108572,0.038073811,2016
57040,0.038073811,2016
90960,0.038073811,2016
4598,0.038073811,2016
17864,0.038073811,2016
56156,0.038073811,2016
75964,0.038073811,2016
75977,0.038073811,2016
82817,0.038073811,2016
82942,0.038073811,2016
100907,0.038073811,2016
4656,0.038073811,2016
60441,0.038073811,2016
82799,0.038073811,2016
82849,0.038073811,2016
83117,0.038073811,2016
93767,0.038073811,2016
102237,0.038073811,2016
43691,0.038073811,2016
4991,0.038073811,2016
60446,0.038073811,2016
98895,0.038073811,2016
4937,0.038073811,2016
17915,0.038073811,2016
76375,0.038073811,2016
4707,0.038073811,2016
82922,0.038073811,2016
83180,0.038073811,2016
102133,0.038073811,2016
111067,0.038073811,2016
120452,0.038073811,2016
96622,0.038073811,2016
91020,0.038073811,2016
4663,0.038073811,2016
43684,0.038073811,2016
45057,0.038073811,2016
83157,0.038073811,2016
116328,0.038073811,2016
104861,0.038073811,2016
83033,0.038073811,2016
87768,0.038073811,2016
32293,0.038073811,2015
32383,0.038073811,2015
43614,0.038073811,2015
44951,0.038073811,2015
82132,0.038073811,2015
82235,0.038073811,2015
82338,0.038073811,2015
82400,0.038073811,2015
82493,0.038073811,2015
96468,0.038073811,2015
99099,0.038073811,2015
103272,0.038073811,2015
103312,0.038073811,2015
103397,0.038073811,2015
103417,0.038073811,2015
104145,0.038073811,2015
104875,0.038073811,2015
104911,0.038073811,2015
105794,0.038073811,2015
106989,0.038073811,2015
107043,0.038073811,2015
108661,0.038073811,2015
110221,0.038073811,2015
111106,0.038073811,2015
111111,0.038073811,2015
111116,0.038073811,2015
111131,0.038073811,2015
114354,0.038073811,2015
114365,0.038073811,2015
116487,0.038073811,2015
117230,0.038073811,2015
117246,0.038073811,2015
117249,0.038073811,2015
117258,0.038073811,2015
120719,0.038073811,2015
104153,0.038073811,2015
96594,0.038073811,2015
90239,0.038073811,2015
65628,0.038073811,2015
96494,0.038073811,2015
69200,0.038073811,2015
69230,0.038073811,2015
104922,0.038073811,2015
4209,0.038073811,2015
82302,0.038073811,2015
92111,0.038073811,2015
103379,0.038073811,2015
3999,0.038073811,2015
3555,0.038073811,2015
3909,0.038073811,2015
40263,0.038073811,2015
3813,0.038073811,2015
40282,0.038073811,2015
4027,0.038073811,2015
101010,0.038073811,2015
109613,0.038073811,2015
69060,0.038073811,2015
82527,0.038073811,2015
82573,0.038073811,2015
82519,0.038073811,2015
26258,0.038073811,2015
109608,0.038073811,2015
110268,0.038073811,2015
36503,0.038073811,2015
36532,0.038073811,2015
96488,0.038073811,2015
3496,0.038073811,2015
90032,0.038073811,2015
47031,0.038073811,2015
44883,0.038073811,2015
69062,0.038073811,2015
47286,0.038073811,2015
44916,0.038073811,2015
32346,0.038073811,2015
92127,0.038073811,2015
32334,0.038073811,2015
96576,0.038073811,2015
3461,0.038073811,2015
69206,0.038073811,2015
120663,0.038073811,2015
3759,0.038073811,2015
68990,0.038073811,2015
69053,0.038073811,2015
96564,0.038073811,2015
3576,0.038073811,2015
3550,0.038073811,2015
3718,0.038073811,2015
69190,0.038073811,2015
82584,0.038073811,2015
82637,0.038073811,2015
82149,0.038073811,2015
82251,0.038073811,2015
82336,0.038073811,2015
3929,0.038073811,2015
17765,0.038073811,2015
69172,0.038073811,2015
82202,0.038073811,2015
82542,0.038073811,2015
120581,0.038073811,2015
96579,0.038073811,2015
66823,0.038073811,2015
66851,0.038073811,2015
93498,0.038073811,2015
66805,0.038073811,2015
66859,0.038073811,2015
66846,0.038073811,2015
82184,0.038073811,2015
11715,0.038073811,2015
66827,0.038073811,2015
82130,0.038073811,2015
36408,0.038073811,2015
