key,paperYear,PR
116824,2018,0.039353253
70409,2018,0.039353253
97016,2018,0.039353253
41805,2018,0.039353253
51506,2018,0.039353253
113659,2018,0.039353253
56489,2018,0.039353253
37644,2018,0.039353253
41568,2018,0.039353253
51335,2018,0.039353253
41226,2018,0.039353253
51231,2018,0.039353253
42076,2018,0.039353253
51995,2018,0.039353253
102919,2018,0.039353253
67020,2018,0.039353253
115588,2018,0.039353253
51563,2018,0.039353253
113495,2018,0.039353253
41847,2018,0.039353253
51634,2018,0.039353253
37443,2018,0.039353253
76647,2018,0.039353253
84085,2018,0.039353253
84329,2018,0.039353253
6794,2018,0.039353253
7097,2018,0.039353253
45161,2018,0.039353253
45202,2018,0.039353253
94037,2018,0.039353253
51444,2018,0.039353253
41756,2018,0.039353253
51461,2018,0.039353253
64067,2018,0.039353253
121545,2018,0.039353253
6126,2018,0.039353253
41387,2018,0.039353253
51848,2018,0.039353253
6229,2018,0.039353253
56444,2018,0.039353253
59248,2018,0.039353253
6624,2018,0.039353253
6900,2018,0.039353253
66556,2018,0.039353253
93794,2018,0.039353253
101534,2018,0.039353253
119553,2018,0.039353253
84286,2018,0.039353253
6182,2018,0.039353253
51417,2018,0.039353253
84416,2018,0.039353253
6906,2018,0.039353253
28297,2018,0.039353253
41350,2018,0.039353253
41511,2018,0.039353253
45160,2018,0.039353253
51109,2018,0.039353253
51830,2018,0.039353253
56338,2018,0.039353253
37638,2018,0.039353253
13356,2018,0.039353253
6335,2018,0.039353253
56250,2018,0.039353253
6890,2018,0.039353253
76593,2018,0.039353253
84292,2018,0.039353253
96965,2018,0.039353253
106599,2018,0.039353253
113634,2018,0.039353253
119669,2018,0.039353253
14175,2018,0.039353253
7139,2018,0.039353253
7175,2018,0.039353253
84675,2018,0.039353253
41449,2018,0.039353253
41674,2018,0.039353253
51550,2018,0.039353253
51925,2018,0.039353253
84331,2018,0.039353253
37447,2018,0.039353253
37467,2018,0.039353253
56466,2018,0.039353253
6956,2018,0.039353253
76700,2018,0.039353253
76900,2018,0.039353253
106587,2018,0.039353253
116851,2018,0.039353253
61477,2018,0.039353253
6941,2018,0.039353253
91295,2018,0.039353253
102780,2018,0.039353253
113617,2018,0.039353253
37878,2018,0.039353253
76806,2018,0.039353253
76966,2018,0.039353253
84210,2018,0.039353253
37833,2018,0.039353253
51534,2018,0.039353253
113539,2018,0.039353253
13359,2018,0.039353253
42092,2018,0.039353253
52011,2018,0.039353253
6849,2018,0.039353253
6878,2018,0.039353253
115582,2018,0.039353253
119309,2018,0.039353253
37689,2018,0.039353253
113174,2018,0.039353253
29223,2018,0.039353253
6124,2018,0.039353253
27916,2017,0.039353253
27954,2017,0.039353253
5223,2017,0.039353253
40553,2017,0.039353253
47967,2017,0.039353253
5651,2017,0.039353253
5875,2017,0.039353253
5929,2017,0.039353253
65919,2017,0.039353253
83562,2017,0.039353253
98745,2017,0.039353253
101809,2017,0.039353253
101843,2017,0.039353253
101901,2017,0.039353253
101951,2017,0.039353253
102996,2017,0.039353253
103000,2017,0.039353253
103033,2017,0.039353253
103109,2017,0.039353253
103123,2017,0.039353253
104755,2017,0.039353253
105647,2017,0.039353253
106684,2017,0.039353253
106693,2017,0.039353253
106699,2017,0.039353253
106701,2017,0.039353253
106734,2017,0.039353253
106749,2017,0.039353253
106751,2017,0.039353253
106755,2017,0.039353253
106757,2017,0.039353253
106762,2017,0.039353253
106784,2017,0.039353253
110982,2017,0.039353253
110990,2017,0.039353253
111007,2017,0.039353253
111017,2017,0.039353253
113750,2017,0.039353253
113758,2017,0.039353253
113769,2017,0.039353253
113796,2017,0.039353253
113799,2017,0.039353253
113802,2017,0.039353253
113804,2017,0.039353253
113822,2017,0.039353253
113901,2017,0.039353253
113905,2017,0.039353253
113940,2017,0.039353253
114025,2017,0.039353253
114041,2017,0.039353253
114081,2017,0.039353253
115974,2017,0.039353253
117035,2017,0.039353253
117042,2017,0.039353253
117051,2017,0.039353253
117065,2017,0.039353253
117070,2017,0.039353253
117079,2017,0.039353253
117091,2017,0.039353253
117095,2017,0.039353253
117103,2017,0.039353253
117108,2017,0.039353253
117112,2017,0.039353253
117115,2017,0.039353253
119756,2017,0.039353253
119761,2017,0.039353253
119762,2017,0.039353253
119790,2017,0.039353253
119792,2017,0.039353253
119906,2017,0.039353253
120193,2017,0.039353253
111021,2017,0.039353253
66936,2017,0.039353253
5590,2017,0.039353253
114098,2017,0.039353253
5953,2017,0.039353253
101898,2017,0.039353253
83899,2017,0.039353253
32919,2017,0.039353253
119875,2017,0.039353253
40850,2017,0.039353253
69636,2017,0.039353253
103007,2017,0.039353253
41021,2017,0.039353253
83851,2017,0.039353253
120144,2017,0.039353253
83948,2017,0.039353253
103080,2017,0.039353253
105642,2017,0.039353253
83694,2017,0.039353253
5150,2017,0.039353253
40918,2017,0.039353253
83426,2017,0.039353253
69823,2017,0.039353253
40602,2017,0.039353253
40467,2017,0.039353253
27965,2017,0.039353253
5793,2017,0.039353253
104084,2017,0.039353253
83748,2017,0.039353253
104089,2017,0.039353253
96770,2017,0.039353253
96860,2017,0.039353253
62608,2017,0.039353253
83420,2017,0.039353253
62659,2017,0.039353253
117052,2017,0.039353253
62565,2017,0.039353253
5423,2017,0.039353253
65921,2017,0.039353253
108361,2017,0.039353253
41040,2017,0.039353253
83811,2017,0.039353253
40419,2017,0.039353253
5413,2017,0.039353253
110054,2017,0.039353253
106714,2017,0.039353253
108373,2017,0.039353253
119726,2017,0.039353253
117087,2017,0.039353253
70105,2017,0.039353253
66927,2017,0.039353253
69832,2017,0.039353253
69629,2017,0.039353253
40500,2017,0.039353253
5619,2017,0.039353253
108420,2017,0.039353253
120187,2017,0.039353253
69650,2017,0.039353253
120154,2017,0.039353253
62605,2017,0.039353253
66934,2017,0.039353253
69883,2017,0.039353253
108475,2017,0.039353253
40830,2017,0.039353253
66954,2017,0.039353253
69966,2017,0.039353253
70000,2017,0.039353253
83655,2017,0.039353253
41070,2017,0.039353253
65808,2017,0.039353253
66964,2017,0.039353253
69699,2017,0.039353253
69815,2017,0.039353253
69929,2017,0.039353253
70005,2017,0.039353253
70048,2017,0.039353253
70116,2017,0.039353253
104109,2017,0.039353253
108487,2017,0.039353253
108493,2017,0.039353253
119866,2017,0.039353253
69855,2017,0.039353253
40833,2017,0.039353253
40720,2017,0.039353253
40906,2017,0.039353253
40966,2017,0.039353253
62592,2017,0.039353253
66950,2017,0.039353253
69615,2017,0.039353253
69788,2017,0.039353253
69889,2017,0.039353253
69977,2017,0.039353253
70136,2017,0.039353253
83695,2017,0.039353253
83722,2017,0.039353253
96827,2017,0.039353253
110086,2017,0.039353253
117058,2017,0.039353253
119897,2017,0.039353253
116052,2017,0.039353253
62641,2017,0.039353253
69651,2017,0.039353253
69982,2017,0.039353253
70127,2017,0.039353253
40967,2017,0.039353253
5151,2017,0.039353253
40834,2017,0.039353253
65860,2017,0.039353253
70106,2017,0.039353253
70107,2017,0.039353253
70109,2017,0.039353253
70110,2017,0.039353253
83675,2017,0.039353253
83762,2017,0.039353253
83935,2017,0.039353253
96765,2017,0.039353253
108402,2017,0.039353253
116078,2017,0.039353253
119918,2017,0.039353253
40790,2017,0.039353253
120059,2017,0.039353253
83422,2017,0.039353253
40581,2017,0.039353253
69737,2017,0.039353253
115992,2017,0.039353253
83512,2017,0.039353253
119690,2017,0.039353253
40815,2017,0.039353253
120047,2017,0.039353253
83809,2017,0.039353253
40757,2017,0.039353253
83747,2017,0.039353253
61456,2017,0.039353253
41008,2017,0.039353253
69846,2017,0.039353253
70140,2017,0.039353253
103059,2017,0.039353253
114058,2017,0.039353253
117088,2017,0.039353253
40878,2017,0.039353253
83436,2017,0.039353253
96861,2017,0.039353253
98692,2017,0.039353253
110070,2017,0.039353253
120182,2017,0.039353253
111024,2017,0.039353253
40895,2017,0.039353253
32639,2017,0.039353253
96887,2017,0.039353253
65803,2017,0.039353253
114042,2017,0.039353253
66517,2017,0.039353253
96921,2017,0.039353253
120018,2017,0.039353253
120149,2017,0.039353253
121304,2017,0.039353253
83560,2017,0.039353253
105607,2017,0.039353253
5398,2017,0.039353253
56189,2017,0.039353253
5782,2017,0.039353253
65871,2017,0.039353253
5806,2017,0.039353253
65942,2017,0.039353253
96787,2017,0.039353253
66535,2017,0.039353253
32936,2017,0.039353253
96847,2017,0.039353253
83440,2017,0.039353253
101981,2017,0.039353253
120037,2017,0.039353253
96748,2017,0.039353253
65923,2017,0.039353253
103108,2017,0.039353253
43715,2017,0.039353253
5653,2017,0.039353253
83460,2017,0.039353253
5402,2017,0.039353253
18395,2017,0.039353253
101827,2017,0.039353253
5843,2017,0.039353253
62617,2017,0.039353253
5777,2017,0.039353253
18369,2017,0.039353253
66050,2017,0.039353253
40631,2017,0.039353253
61462,2017,0.039353253
5840,2017,0.039353253
62568,2017,0.039353253
40671,2017,0.039353253
83443,2017,0.039353253
120152,2017,0.039353253
40587,2017,0.039353253
65870,2017,0.039353253
96932,2017,0.039353253
113993,2017,0.039353253
65858,2017,0.039353253
28041,2017,0.039353253
109284,2017,0.039353253
5933,2017,0.039353253
83614,2017,0.039353253
66016,2017,0.039353253
69672,2017,0.039353253
108398,2017,0.039353253
83462,2017,0.039353253
62597,2017,0.039353253
83559,2017,0.039353253
117044,2017,0.039353253
60529,2017,0.039353253
117039,2017,0.039353253
18366,2017,0.039353253
40657,2017,0.039353253
5601,2017,0.039353253
66060,2017,0.039353253
36987,2017,0.039353253
98708,2017,0.039353253
65932,2017,0.039353253
62602,2017,0.039353253
69598,2017,0.039353253
32767,2017,0.039353253
83942,2017,0.039353253
100864,2017,0.039353253
47973,2017,0.039353253
110078,2017,0.039353253
18350,2017,0.039353253
105617,2017,0.039353253
119821,2017,0.039353253
66539,2017,0.039353253
83999,2017,0.039353253
83861,2017,0.039353253
109289,2017,0.039353253
111020,2017,0.039353253
18412,2017,0.039353253
65969,2017,0.039353253
70108,2017,0.039353253
66049,2017,0.039353253
69619,2017,0.039353253
70057,2017,0.039353253
69979,2017,0.039353253
83501,2017,0.039353253
105620,2017,0.039353253
62558,2017,0.039353253
69660,2017,0.039353253
83652,2017,0.039353253
83909,2017,0.039353253
119772,2017,0.039353253
69947,2017,0.039353253
83730,2017,0.039353253
119758,2017,0.039353253
119945,2017,0.039353253
120008,2017,0.039353253
120048,2017,0.039353253
114095,2017,0.039353253
27242,2017,0.039353253
119823,2017,0.039353253
120002,2017,0.039353253
110983,2017,0.039353253
119974,2017,0.039353253
83786,2017,0.039353253
117111,2017,0.039353253
18340,2017,0.039353253
5395,2017,0.039353253
110980,2017,0.039353253
69643,2017,0.039353253
101995,2017,0.039353253
83813,2017,0.039353253
119947,2017,0.039353253
83905,2017,0.039353253
56218,2017,0.039353253
108442,2017,0.039353253
27887,2017,0.039353253
62599,2017,0.039353253
43748,2017,0.039353253
83941,2017,0.039353253
114093,2017,0.039353253
120071,2017,0.039353253
41136,2017,0.039353253
105626,2017,0.039353253
69760,2017,0.039353253
5678,2017,0.039353253
41042,2017,0.039353253
40386,2017,0.039353253
41044,2017,0.039353253
120075,2017,0.039353253
98794,2017,0.039353253
66012,2017,0.039353253
83623,2017,0.039353253
104102,2017,0.039353253
110111,2017,0.039353253
120209,2017,0.039353253
119680,2017,0.039353253
56172,2017,0.039353253
56176,2017,0.039353253
108470,2017,0.039353253
65975,2017,0.039353253
18365,2017,0.039353253
32742,2017,0.039353253
62645,2017,0.039353253
119934,2017,0.039353253
41095,2017,0.039353253
27945,2017,0.039353253
108421,2017,0.039353253
5848,2017,0.039353253
83976,2017,0.039353253
62576,2017,0.039353253
65994,2017,0.039353253
101998,2017,0.039353253
69895,2017,0.039353253
69965,2017,0.039353253
117116,2017,0.039353253
32648,2017,0.039353253
108463,2017,0.039353253
5747,2017,0.039353253
40512,2017,0.039353253
41112,2017,0.039353253
104096,2017,0.039353253
83400,2017,0.039353253
117040,2017,0.039353253
56209,2017,0.039353253
96836,2017,0.039353253
96843,2017,0.039353253
108454,2017,0.039353253
119933,2017,0.039353253
40370,2017,0.039353253
40507,2017,0.039353253
66072,2017,0.039353253
96897,2017,0.039353253
119808,2017,0.039353253
5176,2017,0.039353253
37179,2017,0.039353253
32850,2017,0.039353253
98836,2017,0.039353253
109587,2017,0.039353253
5802,2017,0.039353253
12577,2017,0.039353253
120169,2017,0.039353253
105633,2017,0.039353253
102008,2017,0.039353253
40482,2017,0.039353253
119795,2017,0.039353253
70126,2017,0.039353253
40845,2017,0.039353253
5198,2017,0.039353253
40715,2017,0.039353253
83393,2017,0.039353253
101915,2017,0.039353253
5485,2017,0.039353253
40885,2017,0.039353253
40824,2017,0.039353253
12914,2017,0.039353253
114087,2017,0.039353253
60498,2017,0.039353253
5500,2017,0.039353253
83639,2017,0.039353253
65997,2017,0.039353253
106681,2017,0.039353253
43740,2017,0.039353253
105624,2017,0.039353253
27941,2017,0.039353253
5902,2017,0.039353253
5228,2017,0.039353253
5032,2017,0.039353253
40864,2017,0.039353253
5246,2017,0.039353253
5535,2017,0.039353253
40397,2017,0.039353253
83932,2017,0.039353253
40503,2017,0.039353253
5272,2017,0.039353253
27943,2017,0.039353253
12696,2017,0.039353253
5939,2017,0.039353253
96922,2017,0.039353253
98748,2017,0.039353253
5685,2017,0.039353253
5764,2017,0.039353253
96890,2017,0.039353253
101870,2017,0.039353253
27915,2017,0.039353253
41128,2017,0.039353253
102018,2017,0.039353253
101953,2017,0.039353253
28079,2017,0.039353253
40959,2017,0.039353253
100858,2017,0.039353253
47862,2017,0.039353253
5772,2017,0.039353253
83635,2017,0.039353253
12539,2017,0.039353253
28077,2017,0.039353253
40505,2017,0.039353253
83812,2017,0.039353253
116073,2017,0.039353253
5865,2017,0.039353253
36993,2017,0.039353253
83661,2017,0.039353253
40948,2017,0.039353253
83975,2017,0.039353253
96900,2017,0.039353253
83746,2017,0.039353253
110984,2017,0.039353253
5352,2017,0.039353253
18379,2017,0.039353253
28080,2017,0.039353253
5565,2017,0.039353253
40532,2017,0.039353253
101825,2017,0.039353253
101934,2017,0.039353253
83840,2017,0.039353253
27654,2017,0.039353253
113978,2017,0.039353253
32975,2017,0.039353253
96818,2017,0.039353253
4602,2016,0.039353253
4684,2016,0.039353253
5008,2016,0.039353253
50765,2016,0.039353253
50850,2016,0.039353253
50873,2016,0.039353253
51008,2016,0.039353253
57073,2016,0.039353253
57148,2016,0.039353253
59186,2016,0.039353253
59197,2016,0.039353253
82702,2016,0.039353253
82818,2016,0.039353253
82865,2016,0.039353253
82878,2016,0.039353253
83289,2016,0.039353253
83342,2016,0.039353253
94788,2016,0.039353253
98905,2016,0.039353253
98981,2016,0.039353253
103133,2016,0.039353253
103139,2016,0.039353253
103165,2016,0.039353253
103172,2016,0.039353253
103244,2016,0.039353253
104138,2016,0.039353253
104143,2016,0.039353253
106810,2016,0.039353253
106829,2016,0.039353253
106834,2016,0.039353253
106845,2016,0.039353253
106866,2016,0.039353253
108587,2016,0.039353253
109295,2016,0.039353253
12398,2016,0.039353253
111034,2016,0.039353253
111058,2016,0.039353253
111065,2016,0.039353253
111068,2016,0.039353253
114156,2016,0.039353253
114280,2016,0.039353253
114326,2016,0.039353253
114332,2016,0.039353253
114343,2016,0.039353253
117120,2016,0.039353253
117121,2016,0.039353253
117124,2016,0.039353253
117136,2016,0.039353253
117148,2016,0.039353253
117177,2016,0.039353253
117178,2016,0.039353253
117183,2016,0.039353253
120225,2016,0.039353253
120230,2016,0.039353253
120295,2016,0.039353253
120374,2016,0.039353253
120459,2016,0.039353253
120465,2016,0.039353253
120515,2016,0.039353253
4350,2016,0.039353253
75789,2016,0.039353253
111042,2016,0.039353253
57089,2016,0.039353253
96621,2016,0.039353253
62543,2016,0.039353253
82781,2016,0.039353253
12312,2016,0.039353253
69458,2016,0.039353253
82812,2016,0.039353253
87774,2016,0.039353253
87812,2016,0.039353253
76062,2016,0.039353253
76161,2016,0.039353253
69578,2016,0.039353253
75873,2016,0.039353253
87057,2016,0.039353253
69483,2016,0.039353253
50782,2016,0.039353253
114166,2016,0.039353253
114295,2016,0.039353253
4827,2016,0.039353253
4510,2016,0.039353253
82959,2016,0.039353253
104131,2016,0.039353253
50766,2016,0.039353253
59214,2016,0.039353253
17963,2016,0.039353253
102092,2016,0.039353253
5013,2016,0.039353253
51032,2016,0.039353253
83031,2016,0.039353253
83167,2016,0.039353253
108603,2016,0.039353253
76048,2016,0.039353253
83370,2016,0.039353253
4328,2016,0.039353253
96623,2016,0.039353253
82659,2016,0.039353253
83043,2016,0.039353253
82745,2016,0.039353253
90866,2016,0.039353253
69387,2016,0.039353253
27115,2016,0.039353253
120310,2016,0.039353253
4587,2016,0.039353253
50845,2016,0.039353253
59179,2016,0.039353253
76246,2016,0.039353253
96745,2016,0.039353253
4994,2016,0.039353253
76187,2016,0.039353253
57092,2016,0.039353253
82800,2016,0.039353253
110153,2016,0.039353253
50882,2016,0.039353253
40308,2016,0.039353253
40316,2016,0.039353253
69416,2016,0.039353253
83149,2016,0.039353253
26749,2016,0.039353253
76132,2016,0.039353253
69488,2016,0.039353253
69472,2016,0.039353253
117158,2016,0.039353253
120317,2016,0.039353253
83115,2016,0.039353253
69441,2016,0.039353253
83282,2016,0.039353253
104831,2016,0.039353253
82917,2016,0.039353253
62453,2016,0.039353253
69365,2016,0.039353253
75804,2016,0.039353253
83068,2016,0.039353253
102254,2016,0.039353253
86928,2016,0.039353253
87011,2016,0.039353253
87798,2016,0.039353253
120496,2016,0.039353253
114140,2016,0.039353253
116326,2016,0.039353253
87797,2016,0.039353253
50945,2016,0.039353253
92139,2016,0.039353253
40331,2016,0.039353253
66888,2016,0.039353253
66905,2016,0.039353253
76248,2016,0.039353253
82892,2016,0.039353253
83310,2016,0.039353253
87033,2016,0.039353253
87091,2016,0.039353253
75763,2016,0.039353253
108579,2016,0.039353253
36799,2016,0.039353253
110123,2016,0.039353253
83328,2016,0.039353253
120527,2016,0.039353253
116370,2016,0.039353253
75842,2016,0.039353253
69494,2016,0.039353253
83137,2016,0.039353253
87134,2016,0.039353253
104830,2016,0.039353253
69501,2016,0.039353253
75974,2016,0.039353253
116331,2016,0.039353253
120334,2016,0.039353253
4354,2016,0.039353253
87083,2016,0.039353253
76186,2016,0.039353253
82938,2016,0.039353253
114145,2016,0.039353253
114165,2016,0.039353253
114289,2016,0.039353253
116402,2016,0.039353253
83378,2016,0.039353253
103147,2016,0.039353253
66513,2016,0.039353253
60291,2016,0.039353253
75879,2016,0.039353253
110197,2016,0.039353253
36822,2016,0.039353253
82937,2016,0.039353253
4662,2016,0.039353253
117134,2016,0.039353253
96666,2016,0.039353253
96682,2016,0.039353253
4744,2016,0.039353253
83070,2016,0.039353253
83126,2016,0.039353253
50872,2016,0.039353253
75883,2016,0.039353253
76053,2016,0.039353253
96711,2016,0.039353253
117161,2016,0.039353253
82918,2016,0.039353253
18252,2016,0.039353253
75727,2016,0.039353253
27099,2016,0.039353253
57116,2016,0.039353253
104126,2016,0.039353253
50762,2016,0.039353253
86953,2016,0.039353253
40326,2016,0.039353253
90629,2016,0.039353253
102110,2016,0.039353253
102200,2016,0.039353253
116381,2016,0.039353253
83159,2016,0.039353253
83302,2016,0.039353253
50780,2016,0.039353253
4823,2016,0.039353253
57189,2016,0.039353253
60420,2016,0.039353253
75875,2016,0.039353253
87094,2016,0.039353253
50926,2016,0.039353253
90964,2016,0.039353253
43650,2016,0.039353253
75927,2016,0.039353253
76148,2016,0.039353253
40328,2016,0.039353253
50810,2016,0.039353253
75824,2016,0.039353253
87749,2016,0.039353253
87138,2016,0.039353253
120529,2016,0.039353253
110128,2016,0.039353253
56125,2016,0.039353253
57179,2016,0.039353253
90943,2016,0.039353253
56816,2016,0.039353253
69592,2016,0.039353253
82964,2016,0.039353253
104839,2016,0.039353253
40329,2016,0.039353253
82690,2016,0.039353253
117137,2016,0.039353253
120432,2016,0.039353253
120350,2016,0.039353253
4935,2016,0.039353253
57059,2016,0.039353253
120547,2016,0.039353253
66904,2016,0.039353253
96707,2016,0.039353253
50867,2016,0.039353253
96706,2016,0.039353253
50747,2016,0.039353253
4995,2016,0.039353253
57162,2016,0.039353253
75902,2016,0.039353253
75894,2016,0.039353253
50834,2016,0.039353253
75769,2016,0.039353253
83122,2016,0.039353253
59224,2016,0.039353253
75968,2016,0.039353253
110200,2016,0.039353253
50707,2016,0.039353253
50743,2016,0.039353253
27041,2016,0.039353253
76143,2016,0.039353253
83173,2016,0.039353253
82994,2016,0.039353253
90475,2016,0.039353253
62438,2016,0.039353253
69378,2016,0.039353253
69481,2016,0.039353253
76410,2016,0.039353253
87101,2016,0.039353253
62462,2016,0.039353253
76089,2016,0.039353253
76236,2016,0.039353253
83336,2016,0.039353253
93703,2016,0.039353253
76018,2016,0.039353253
82939,2016,0.039353253
57153,2016,0.039353253
87771,2016,0.039353253
50915,2016,0.039353253
62498,2016,0.039353253
69397,2016,0.039353253
69409,2016,0.039353253
69535,2016,0.039353253
75871,2016,0.039353253
87807,2016,0.039353253
87756,2016,0.039353253
50878,2016,0.039353253
87764,2016,0.039353253
54122,2016,0.039353253
57077,2016,0.039353253
54139,2016,0.039353253
75900,2016,0.039353253
117129,2016,0.039353253
76137,2016,0.039353253
76202,2016,0.039353253
50994,2016,0.039353253
86972,2016,0.039353253
69561,2016,0.039353253
120376,2016,0.039353253
76361,2016,0.039353253
120360,2016,0.039353253
82985,2016,0.039353253
50972,2016,0.039353253
5016,2016,0.039353253
57140,2016,0.039353253
66512,2016,0.039353253
110201,2016,0.039353253
75981,2016,0.039353253
90937,2016,0.039353253
59171,2016,0.039353253
56922,2016,0.039353253
56130,2016,0.039353253
83377,2016,0.039353253
66894,2016,0.039353253
120435,2016,0.039353253
69525,2016,0.039353253
108524,2016,0.039353253
83120,2016,0.039353253
12074,2016,0.039353253
90795,2016,0.039353253
90796,2016,0.039353253
69436,2016,0.039353253
51001,2016,0.039353253
62450,2016,0.039353253
104821,2016,0.039353253
50775,2016,0.039353253
120532,2016,0.039353253
82823,2016,0.039353253
117133,2016,0.039353253
4402,2016,0.039353253
103188,2016,0.039353253
109597,2016,0.039353253
117172,2016,0.039353253
75898,2016,0.039353253
82716,2016,0.039353253
110130,2016,0.039353253
120426,2016,0.039353253
120483,2016,0.039353253
96696,2016,0.039353253
51051,2016,0.039353253
62519,2016,0.039353253
62477,2016,0.039353253
62481,2016,0.039353253
75834,2016,0.039353253
57094,2016,0.039353253
110151,2016,0.039353253
116346,2016,0.039353253
120297,2016,0.039353253
99031,2016,0.039353253
90945,2016,0.039353253
76154,2016,0.039353253
56857,2016,0.039353253
75741,2016,0.039353253
76156,2016,0.039353253
87013,2016,0.039353253
83064,2016,0.039353253
93707,2016,0.039353253
69347,2016,0.039353253
87805,2016,0.039353253
50736,2016,0.039353253
62458,2016,0.039353253
75992,2016,0.039353253
54065,2016,0.039353253
116408,2016,0.039353253
120464,2016,0.039353253
108533,2016,0.039353253
51046,2016,0.039353253
54225,2016,0.039353253
102099,2016,0.039353253
87778,2016,0.039353253
82776,2016,0.039353253
51039,2016,0.039353253
116390,2016,0.039353253
93650,2016,0.039353253
27096,2016,0.039353253
27107,2016,0.039353253
120495,2016,0.039353253
87786,2016,0.039353253
27114,2016,0.039353253
120481,2016,0.039353253
18290,2016,0.039353253
27042,2016,0.039353253
50868,2016,0.039353253
82788,2016,0.039353253
102194,2016,0.039353253
59176,2016,0.039353253
66514,2016,0.039353253
75840,2016,0.039353253
75944,2016,0.039353253
120252,2016,0.039353253
45040,2016,0.039353253
50829,2016,0.039353253
50870,2016,0.039353253
12153,2016,0.039353253
114169,2016,0.039353253
86980,2016,0.039353253
36896,2016,0.039353253
104811,2016,0.039353253
27122,2016,0.039353253
4865,2016,0.039353253
57019,2016,0.039353253
4930,2016,0.039353253
75799,2016,0.039353253
76291,2016,0.039353253
17828,2016,0.039353253
4326,2016,0.039353253
27007,2016,0.039353253
75787,2016,0.039353253
120433,2016,0.039353253
4824,2016,0.039353253
108561,2016,0.039353253
4738,2016,0.039353253
4578,2016,0.039353253
27101,2016,0.039353253
120388,2016,0.039353253
54067,2016,0.039353253
56140,2016,0.039353253
108572,2016,0.039353253
57040,2016,0.039353253
90960,2016,0.039353253
4598,2016,0.039353253
17864,2016,0.039353253
56156,2016,0.039353253
75964,2016,0.039353253
75977,2016,0.039353253
82817,2016,0.039353253
82942,2016,0.039353253
100907,2016,0.039353253
4656,2016,0.039353253
60441,2016,0.039353253
82799,2016,0.039353253
82849,2016,0.039353253
83117,2016,0.039353253
93767,2016,0.039353253
102237,2016,0.039353253
43691,2016,0.039353253
4991,2016,0.039353253
60446,2016,0.039353253
98895,2016,0.039353253
4937,2016,0.039353253
17915,2016,0.039353253
76375,2016,0.039353253
4707,2016,0.039353253
82922,2016,0.039353253
83180,2016,0.039353253
102133,2016,0.039353253
111067,2016,0.039353253
120452,2016,0.039353253
96622,2016,0.039353253
91020,2016,0.039353253
4663,2016,0.039353253
43684,2016,0.039353253
45057,2016,0.039353253
83157,2016,0.039353253
116328,2016,0.039353253
104861,2016,0.039353253
83033,2016,0.039353253
87768,2016,0.039353253
32293,2015,0.039353253
32383,2015,0.039353253
43614,2015,0.039353253
44951,2015,0.039353253
82132,2015,0.039353253
82235,2015,0.039353253
82338,2015,0.039353253
82400,2015,0.039353253
82493,2015,0.039353253
96468,2015,0.039353253
99099,2015,0.039353253
103272,2015,0.039353253
103312,2015,0.039353253
103397,2015,0.039353253
103417,2015,0.039353253
104145,2015,0.039353253
104875,2015,0.039353253
104911,2015,0.039353253
105794,2015,0.039353253
106989,2015,0.039353253
107043,2015,0.039353253
108661,2015,0.039353253
110221,2015,0.039353253
111106,2015,0.039353253
111111,2015,0.039353253
111116,2015,0.039353253
111131,2015,0.039353253
114354,2015,0.039353253
114365,2015,0.039353253
116487,2015,0.039353253
117230,2015,0.039353253
117246,2015,0.039353253
117249,2015,0.039353253
117258,2015,0.039353253
120719,2015,0.039353253
104153,2015,0.039353253
96594,2015,0.039353253
90239,2015,0.039353253
65628,2015,0.039353253
96494,2015,0.039353253
69200,2015,0.039353253
69230,2015,0.039353253
104922,2015,0.039353253
4209,2015,0.039353253
82302,2015,0.039353253
92111,2015,0.039353253
103379,2015,0.039353253
3999,2015,0.039353253
3555,2015,0.039353253
3909,2015,0.039353253
40263,2015,0.039353253
3813,2015,0.039353253
40282,2015,0.039353253
4027,2015,0.039353253
101010,2015,0.039353253
109613,2015,0.039353253
69060,2015,0.039353253
82527,2015,0.039353253
82573,2015,0.039353253
82519,2015,0.039353253
26258,2015,0.039353253
109608,2015,0.039353253
110268,2015,0.039353253
36503,2015,0.039353253
36532,2015,0.039353253
96488,2015,0.039353253
3496,2015,0.039353253
90032,2015,0.039353253
47031,2015,0.039353253
44883,2015,0.039353253
69062,2015,0.039353253
47286,2015,0.039353253
44916,2015,0.039353253
32346,2015,0.039353253
92127,2015,0.039353253
32334,2015,0.039353253
96576,2015,0.039353253
3461,2015,0.039353253
69206,2015,0.039353253
120663,2015,0.039353253
3759,2015,0.039353253
68990,2015,0.039353253
69053,2015,0.039353253
96564,2015,0.039353253
3576,2015,0.039353253
3550,2015,0.039353253
3718,2015,0.039353253
69190,2015,0.039353253
82584,2015,0.039353253
82637,2015,0.039353253
82149,2015,0.039353253
82251,2015,0.039353253
82336,2015,0.039353253
3929,2015,0.039353253
17765,2015,0.039353253
69172,2015,0.039353253
82202,2015,0.039353253
82542,2015,0.039353253
120581,2015,0.039353253
96579,2015,0.039353253
66823,2015,0.039353253
66851,2015,0.039353253
93498,2015,0.039353253
66805,2015,0.039353253
66859,2015,0.039353253
66846,2015,0.039353253
82184,2015,0.039353253
11715,2015,0.039353253
66827,2015,0.039353253
82130,2015,0.039353253
36408,2015,0.039353253
