key,cited_num,pr,fi,div,dfk,exp_dfk
54283,66,0.014062756,0.005133616,0.016938161,0.640249017,1.896953195
10833,39,0.014061752,0.006162607,0.014614216,0.615240202,1.850100944
99829,35,0.014059739,0.005098923,0.016320263,0.59954619,1.821292093
52481,29,0.014058837,0.005624663,0.015760967,0.625244627,1.868703037
10784,10,0.014057961,0.006147824,0.01017816,0.252099154,1.286723614
1658,7,0.014054279,0.006341906,0.011414566,0.392064344,1.48003294
9651,13,0.014052249,0.005901754,0.014226437,0.557023303,1.745469027
69003,3,0.014051567,0.004935985,0.014800214,0.484656356,1.623616967
86994,5,0.014051451,0.005231036,0.017196394,0.667630763,1.94961275
25852,64,0.01405047,0.004509292,0.018109901,0.640841853,1.898078109
17177,26,0.014050235,0.005648124,0.015184612,0.59179956,1.807237723
10452,22,0.014048881,0.005476433,0.015412718,0.586639651,1.797936559
21639,34,0.014048524,0.005303054,0.016709218,0.647424671,1.910614027
88899,34,0.014047748,0.005789926,0.016908769,0.716671491,2.047606379
27304,27,0.014047032,0.004700158,0.017859169,0.647475114,1.910710408
35825,20,0.0140453,0.006003442,0.012961863,0.477351312,1.611799588
25022,47,0.014043997,0.005236486,0.016922022,0.653010989,1.921317192
39270,27,0.014041803,0.004551956,0.020320425,0.761404036,2.141280546
52704,17,0.014041061,0.005103812,0.017867571,0.69275959,1.999224969
16028,20,0.014040112,0.005038364,0.012654478,0.340592385,1.405780107
89023,17,0.014035525,0.004574695,0.01899167,0.696840324,2.007399943
92509,5,0.01403375,0.004565236,0.021557442,0.822749132,2.276750329
6520,16,0.014031031,0.00518272,0.01709861,0.658770556,1.932415077
23814,31,0.014030595,0.004765633,0.017632727,0.643516913,1.90316238
122191,18,0.014030514,0.005350978,0.015551066,0.583161103,1.791693215
71830,8,0.014029441,0.004985367,0.016860823,0.622883006,1.864295076
13006,31,0.014029361,0.004705744,0.016827778,0.590480355,1.804855178
106057,37,0.014029183,0.006748451,0.014382948,0.680811926,1.975481025
2673,4,0.014029042,0.005490097,0.017376114,0.710459043,2.034925163
89200,17,0.014026037,0.004852584,0.017133666,0.624731552,1.867744498
71934,14,0.01402498,0.004483033,0.019155323,0.696883098,2.00748581
35107,31,0.014024854,0.006344637,0.014117589,0.608773646,1.838175761
22331,21,0.014020085,0.00593496,0.014537699,0.58671928,1.798079732
45905,11,0.014019431,0.005490855,0.014151527,0.506400111,1.65930711
57580,17,0.014019254,0.005555601,0.016310874,0.656051121,1.927167139
57634,24,0.014019227,0.005061497,0.018490848,0.724759057,2.064233677
11670,10,0.014018669,0.0069934,0.008015268,0.131834657,1.14091966
46540,27,0.014014065,0.005104042,0.015079001,0.526126314,1.692363908
22926,45,0.014013946,0.005208253,0.016823853,0.647399273,1.910565503
22930,11,0.014013901,0.005288842,0.016309196,0.625529871,1.869236149
32209,54,0.014011478,0.004914548,0.017591939,0.659503783,1.933832496
35674,49,0.014011212,0.006195697,0.015462413,0.682301248,1.978425345
72777,14,0.014010166,0.004957561,0.018363835,0.70733068,2.028569125
24980,17,0.01400944,0.005123005,0.017205551,0.660706109,1.93615899
14761,7,0.014008874,0.005469636,0.015694873,0.608662332,1.837971158
14607,13,0.014008867,0.00647613,0.010525054,0.334500051,1.397241661
22040,17,0.014008375,0.005104992,0.017788058,0.692095989,1.997898721
60367,31,0.014008178,0.005876541,0.011155033,0.316128569,1.371806617
35927,19,0.014007419,0.005165111,0.014699906,0.508293156,1.662451226
92475,10,0.014007237,0.005534979,0.014701778,0.551171396,1.735284533
23705,7,0.014006999,0.00511667,0.01940904,0.7807749,2.183163343
20049,31,0.014006561,0.006288727,0.01263023,0.492559394,1.63649931
27439,69,0.014006241,0.005065913,0.017031203,0.644474867,1.904986396
122415,18,0.014006061,0.004589006,0.018908612,0.697095048,2.007911341
46469,5,0.014005828,0.005801409,0.015232575,0.61876334,1.856630601
33372,16,0.014005746,0.00515643,0.017409606,0.676681971,1.967339202
54452,12,0.014004779,0.004314109,0.018165272,0.628348079,1.874511474
25685,15,0.014004394,0.005271619,0.016019364,0.606715037,1.834395569
59869,16,0.014003867,0.005165301,0.014122398,0.468637404,1.597815532
45581,21,0.014002351,0.005948332,0.014873042,0.613379105,1.846660929
53535,18,0.014001986,0.004904245,0.017105845,0.631394058,1.880229903
91192,12,0.013999632,0.004608961,0.020109777,0.761489368,2.141463274
4455,24,0.013999361,0.00476349,0.016861946,0.601964431,1.825701744
56131,9,0.013999219,0.005656017,0.014647641,0.56283222,1.755637819
103026,1,0.013998243,0.006198243,0.0078,0,1
28469,16,0.013997385,0.004262539,0.018076988,0.618927916,1.856936182
20038,17,0.013995966,0.00527359,0.018225085,0.736907262,2.089463348
24020,44,0.01399564,0.004894907,0.018168627,0.691341338,1.996391574
20407,13,0.013995185,0.005984606,0.013158871,0.496333103,1.642686651
39661,13,0.013994109,0.004896338,0.018215505,0.694243695,2.002194231
35978,12,0.013993767,0.006831287,0.01142322,0.466791828,1.594869361
31607,49,0.013993733,0.004779525,0.016332384,0.572403244,1.772521739
36325,21,0.013993515,0.005338,0.01631205,0.633707398,1.884584548
55452,16,0.013993252,0.00490988,0.015969431,0.56423085,1.758095023
52444,29,0.0139916,0.005157714,0.016075359,0.598692589,1.819738099
36169,9,0.013990911,0.005823755,0.012659091,0.438254835,1.549999851
52188,13,0.013990086,0.005199963,0.015874652,0.591094906,1.805964695
1845,13,0.013989454,0.006890694,0.010695388,0.409892507,1.506655822
17666,15,0.013988985,0.004977379,0.01710278,0.640727703,1.897861457
12424,32,0.013988682,0.006170881,0.011035322,0.344697861,1.411563367
22657,13,0.013986377,0.005659665,0.016124022,0.660841536,1.936421217
22777,8,0.013986162,0.004792409,0.018587676,0.70397454,2.021772375
35338,26,0.013982397,0.005167433,0.015381971,0.556745396,1.744984017
44354,21,0.013980615,0.00599859,0.01479609,0.61717081,1.853676213
20229,21,0.01398034,0.006553758,0.011797027,0.462781832,1.588486747
37162,13,0.013980322,0.005165145,0.016488766,0.626204416,1.870497458
34637,22,0.013979673,0.005393617,0.017812794,0.729777476,2.074618903
60001,7,0.013978983,0.005370861,0.010660222,0.213813034,1.238391096
46712,12,0.013977762,0.005252922,0.016506784,0.637597293,1.891929662
16707,25,0.013977713,0.005970993,0.011488529,0.361067912,1.434860902
48065,20,0.013977441,0.004764242,0.017740449,0.655210174,1.925547175
105084,6,0.013973992,0.004511061,0.018279138,0.658378227,1.931657083
25592,20,0.013973832,0.004500165,0.019425164,0.718053279,2.050437692
97345,7,0.01397241,0.005078861,0.015991015,0.586700836,1.798046569
24400,30,0.01397203,0.005145318,0.016470251,0.623773224,1.865955443
9801,5,0.013970503,0.005477033,0.015942541,0.62969342,1.87703503
68778,2,0.013970286,0.007035292,0.008108024,0.156273962,1.169146461
90692,11,0.013970275,0.00487656,0.016338851,0.58596226,1.796719066
45596,19,0.013969525,0.007345765,0.013390385,0.703873748,2.021568607
20406,27,0.013968679,0.005754788,0.014711594,0.582809159,1.791062751
10979,22,0.013968077,0.005677,0.013049206,0.45354744,1.573885558
94770,7,0.013968025,0.005420611,0.016848972,0.678660857,1.971236198
221,15,0.013966869,0.006316226,0.011476352,0.4054989,1.500050688
25805,20,0.013966225,0.004968008,0.016464264,0.604165737,1.8297251
39076,17,0.013965958,0.004520357,0.019094293,0.703840359,2.021501111
38010,17,0.013965202,0.004719432,0.017990598,0.665683138,1.94581933
58116,23,0.01396486,0.004983773,0.017641347,0.675124477,1.964277467
46252,27,0.013962696,0.005483301,0.017235482,0.709331061,2.032631098
39755,7,0.013961534,0.004559981,0.020386222,0.773984413,2.16838882
64660,10,0.013959329,0.004784668,0.016856838,0.608310932,1.837325409
103311,6,0.013959217,0.004553442,0.01720943,0.604133624,1.829666342
696,16,0.013954817,0.006922176,0.009063192,0.253659061,1.28873235
28233,28,0.013953257,0.004956443,0.015765086,0.560927244,1.752296553
122813,25,0.013951432,0.004526244,0.01859373,0.679438737,1.972770178
1915,21,0.01394973,0.006535531,0.012736441,0.541070325,1.717844531
123127,29,0.013948525,0.005373955,0.015064325,0.563528492,1.756860644
22277,9,0.013948195,0.004144336,0.018332158,0.625880727,1.869892096
14675,7,0.013947822,0.005317782,0.013301585,0.432634078,1.541312117
22868,17,0.013947781,0.005376242,0.015676678,0.603726848,1.828922229
44198,12,0.01394759,0.005450456,0.016934476,0.689622636,1.992963318
21453,43,0.013947159,0.005883743,0.015417868,0.64818982,1.912076491
43260,33,0.013945432,0.007538207,0.012012877,0.628552863,1.874895384
34932,12,0.013944946,0.004708974,0.018968753,0.719687173,2.053790628
47875,14,0.013941378,0.005019551,0.014885606,0.511893988,1.668448225
57035,18,0.013940846,0.005005206,0.016880472,0.636109672,1.88911728
23494,53,0.013940612,0.005402638,0.016754831,0.674162889,1.962389551
22881,14,0.013940011,0.00600208,0.014146494,0.577814133,1.782138653
327,24,0.013938656,0.005916307,0.01602044,0.691634128,1.996976183
60061,16,0.013938541,0.005045445,0.014859212,0.513344741,1.670870488
34563,20,0.013937864,0.005154466,0.018016202,0.718408126,2.051165413
98118,30,0.013937685,0.006083495,0.01408913,0.58435646,1.793836208
15651,10,0.013936863,0.00579033,0.012632351,0.438668639,1.55064138
63338,25,0.01393654,0.005335348,0.017273313,0.697261891,2.008246376
25091,15,0.013934871,0.004965829,0.01651395,0.610426614,1.84121672
94111,21,0.013934854,0.005895929,0.017245662,0.763265293,2.145269731
105081,30,0.013934179,0.005575565,0.014670476,0.562544384,1.755132555
32651,26,0.01393243,0.004632418,0.019024113,0.715691585,2.045600899
45981,17,0.013931716,0.006189875,0.01449609,0.627239436,1.872434462
104972,14,0.013931354,0.005054185,0.015836219,0.578816964,1.783926732
10931,10,0.013930889,0.006442802,0.00973024,0.26192524,1.299429393
8983,34,0.013930832,0.007895308,0.010519874,0.555603531,1.742992617
28189,24,0.013930717,0.004491283,0.018477693,0.67166819,1.95750008
16622,30,0.013930519,0.005393665,0.012954701,0.417066196,1.517502962
8746,15,0.013928006,0.005246932,0.015413627,0.574106759,1.775543829
46020,3,0.013927864,0.004685919,0.022364004,0.883700326,2.419837347
25269,31,0.013925597,0.004877065,0.01599272,0.569531053,1.767438022
45828,6,0.013925441,0.005478172,0.017697766,0.739595233,2.095087322
101307,8,0.013924429,0.003678369,0.017866277,0.556021743,1.74372171
26172,34,0.013924281,0.004924584,0.017988267,0.692528781,1.998763582
45742,31,0.013922521,0.005771057,0.01385615,0.53053164,1.699835769
89374,18,0.013922429,0.005325106,0.014811555,0.543956727,1.722810084
4197,8,0.013921109,0.004972574,0.012817521,0.359323208,1.432359677
1015,12,0.013919792,0.00632561,0.00984777,0.259862615,1.29675192
16690,16,0.013918772,0.004692467,0.017003478,0.611359255,1.842934716
15465,30,0.013917969,0.005335399,0.013624879,0.462164063,1.587505733
34772,28,0.01391784,0.005975304,0.014689006,0.614866669,1.84941
10951,19,0.013917575,0.006147568,0.012718604,0.492794721,1.63688447
12124,36,0.013917238,0.005474862,0.013983857,0.504639829,1.656388829
68,21,0.013916182,0.008370218,0.007789729,0.339735579,1.404576142
44178,8,0.01391602,0.005383256,0.020204033,0.861968907,2.367818122
10840,15,0.013915821,0.004971566,0.017414612,0.666298204,1.947016506
92914,24,0.013914538,0.005355816,0.0166806,0.667295483,1.948959193
28498,21,0.013914213,0.004672371,0.016203876,0.561509259,1.753316714
73767,11,0.013911903,0.004550521,0.019888209,0.753534135,2.124495016
121684,33,0.013911853,0.005997989,0.013295726,0.51882646,1.680054881
26151,35,0.013911034,0.004873133,0.01681296,0.620723045,1.860272616
30523,16,0.01391012,0.004996912,0.018146052,0.710918778,2.035860903
57621,21,0.013909198,0.005112426,0.016375593,0.621407175,1.86154572
23264,25,0.013907884,0.004997343,0.015174159,0.532358987,1.702944799
79353,14,0.013907738,0.005721179,0.014260071,0.554969702,1.741888209
28432,27,0.013906531,0.005050943,0.017055959,0.655450974,1.926010903
103673,33,0.013898899,0.005827258,0.015422121,0.647446119,1.910655007
100379,28,0.013898634,0.006125651,0.015058525,0.66129026,1.93729033
32412,10,0.013897933,0.004779429,0.018404001,0.702262309,2.018313596
44698,3,0.013897531,0.005304452,0.011646567,0.304054356,1.355342725
17505,37,0.013897258,0.005708984,0.012308006,0.407546811,1.503125807
28338,23,0.013892526,0.004930169,0.015986238,0.578694974,1.783709124
47711,31,0.013892491,0.005386401,0.015374063,0.591899475,1.807418303
53303,25,0.013892136,0.004428948,0.017299463,0.603266125,1.828079797
46790,25,0.013891565,0.005332018,0.015917381,0.620364393,1.859605546
13235,10,0.013891451,0.004938251,0.017918107,0.693800772,2.001307609
15316,14,0.013889231,0.005473685,0.012877696,0.425416081,1.530226986
75385,16,0.013889042,0.004619411,0.016922038,0.601873221,1.82553523
101771,10,0.013888493,0.005048585,0.019409458,0.78648401,2.195662909
45765,39,0.013888327,0.005541453,0.015178348,0.597982837,1.818446995
53539,27,0.013885889,0.005490032,0.014999827,0.580300285,1.786574832
99604,24,0.013885664,0.004708707,0.017686193,0.656088622,1.92723941
3690,24,0.013884651,0.005880654,0.011263406,0.341618049,1.407222705
97451,20,0.013884437,0.005256535,0.015475454,0.584253775,1.793652017
7840,11,0.013884297,0.006134265,0.010966677,0.34716431,1.415049213
15501,13,0.013884195,0.005030511,0.016352076,0.613521239,1.846923421
28858,46,0.013884097,0.005014417,0.017153062,0.659538009,1.933898683
27817,6,0.013883861,0.004489531,0.019720645,0.741559736,2.099207171
52133,11,0.013883274,0.004672401,0.016133236,0.560496873,1.751542578
39674,22,0.013882998,0.005725624,0.015188013,0.621584212,1.861875313
12114,21,0.013882659,0.005133824,0.01580115,0.591162185,1.806086202
17603,11,0.013881485,0.005728175,0.012148747,0.398802035,1.490038613
46055,28,0.013880601,0.006347808,0.01417695,0.632351545,1.882031061
58154,22,0.013879772,0.004855596,0.01925845,0.758042705,2.134095076
9029,23,0.013879595,0.005916955,0.014154315,0.575258892,1.777590672
98378,7,0.013878713,0.005053081,0.016323118,0.614922181,1.849512667
5512,3,0.013877885,0.005195928,0.014878423,0.538665069,1.71371764
6386,9,0.013877366,0.004689306,0.018140958,0.68026744,1.974405696
94091,20,0.013877249,0.007009816,0.013443503,0.67170557,1.957573254
12778,17,0.013876211,0.005111729,0.015080022,0.542663371,1.720583317
100219,12,0.013876054,0.004786113,0.016341008,0.586509329,1.797702263
40590,4,0.013875442,0.004470479,0.019584965,0.733524661,2.082407467
126,14,0.013874987,0.006774103,0.010557577,0.396624524,1.486797568
9268,27,0.013872457,0.007708565,0.008561771,0.328598689,1.389020315
71551,13,0.013871964,0.004167715,0.019351103,0.690185614,1.994085629
10838,20,0.013871962,0.005051227,0.014887586,0.523422491,1.687794236
100503,16,0.013871375,0.005611888,0.016339789,0.682240682,1.978305523
52261,18,0.013870157,0.005435392,0.01518336,0.587838223,1.800092806
3206,16,0.013869743,0.004968276,0.017219235,0.659810966,1.934426628
37105,13,0.013869133,0.004859833,0.018141156,0.699925779,2.013603251
71526,21,0.013869127,0.00664075,0.013634857,0.634615007,1.886295791
32603,34,0.013866688,0.004776817,0.015882257,0.558041879,1.747247825
16931,26,0.013865183,0.005479969,0.015193873,0.594422363,1.811983973
94873,21,0.013864494,0.005109834,0.016052061,0.606251125,1.833544767
104513,21,0.013864298,0.005141238,0.015557792,0.578591509,1.783524582
48369,9,0.013863363,0.005939099,0.011325528,0.357129847,1.429221438
34865,11,0.013862988,0.004860663,0.017012774,0.63648158,1.889819988
9059,18,0.01386249,0.00657368,0.009559957,0.271242946,1.311593679
34661,25,0.013860766,0.005218942,0.017037653,0.678812113,1.971534381
17579,6,0.013860725,0.004851436,0.019641721,0.779399773,2.180163279
22018,31,0.013860601,0.005922837,0.014251179,0.585207994,1.795364371
56820,15,0.013859495,0.005607738,0.014076134,0.534054562,1.705834719
32084,17,0.013858976,0.00522712,0.015446466,0.58192069,1.789472154
35148,31,0.013857727,0.006858692,0.011876083,0.528754232,1.69681715
37395,7,0.01385432,0.005307235,0.016976015,0.686211158,1.986175952
15370,9,0.013853775,0.006013424,0.010814228,0.321579097,1.379304101
26997,9,0.013853761,0.00515247,0.017528415,0.700351874,2.01446142
65233,18,0.013853513,0.004484786,0.017152068,0.604741536,1.830778958
100308,32,0.013851713,0.005133009,0.017730066,0.709791251,2.033566709
22686,10,0.013850508,0.004744036,0.017573295,0.657395078,1.929758911
97998,9,0.013850222,0.004506294,0.016860676,0.590257323,1.804452683
105817,2,0.013849974,0.004795398,0.014105401,0.443287518,1.557820171
104559,9,0.013848325,0.006993122,0.012647487,0.612450598,1.844947087
121653,68,0.013845685,0.00641907,0.012548542,0.524534316,1.689671813
1375,12,0.013845389,0.006517184,0.00993103,0.303933632,1.355179113
26124,45,0.013844034,0.004929776,0.016848065,0.63658379,1.890013156
22693,2,0.013843987,0.005183925,0.020169265,0.845438012,2.328997719
52291,15,0.013842919,0.005274628,0.016743338,0.669932173,1.954104775
44056,22,0.013841822,0.005696875,0.015281558,0.62924899,1.876201004
98501,43,0.013840575,0.004583248,0.018337632,0.683539972,1.980877587
12294,10,0.013840374,0.005313079,0.014864797,0.555723588,1.743201888
98106,23,0.013840161,0.004985332,0.016067802,0.595854452,1.814580756
24027,12,0.013839457,0.004295702,0.019653402,0.722363434,2.059294471
34604,38,0.013839258,0.006536825,0.015739383,0.767958439,2.155361457
24055,20,0.013838889,0.004558253,0.01728897,0.622138628,1.862907852
24125,16,0.013838436,0.004817413,0.017941175,0.687540597,1.988818208
14580,18,0.01383832,0.005235823,0.013559285,0.455019011,1.576203349
17021,2,0.013837628,0.005572993,0.013564242,0.495451526,1.641239134
19986,23,0.013837158,0.006112212,0.014472968,0.627827819,1.873536496
8622,36,0.013836866,0.007268994,0.011727259,0.579726076,1.785549258
16338,13,0.013835735,0.006078922,0.015125389,0.667803184,1.949948932
93033,10,0.013835318,0.004637817,0.018189099,0.681890624,1.977613124
58469,24,0.013835228,0.004407363,0.020606628,0.781943104,2.185715214
52107,28,0.013834771,0.005256904,0.016077041,0.628206962,1.874246968
93554,33,0.013834018,0.004631041,0.017867792,0.663472718,1.941523003
123057,5,0.01383373,0.004990382,0.014365727,0.485179796,1.624467056
122957,29,0.013833478,0.004836712,0.015619389,0.551647871,1.73611155
35006,3,0.013831992,0.00462861,0.019763054,0.764243204,2.147368639
14466,16,0.013831362,0.005899584,0.010946643,0.322155595,1.380099495
68865,14,0.013830624,0.004847119,0.014779716,0.497865599,1.645205992
31905,17,0.013830438,0.00424767,0.017548441,0.604998636,1.831249712
58824,11,0.013830135,0.005527099,0.014110299,0.530283737,1.699414427
25221,21,0.013829707,0.005103,0.016239232,0.621041964,1.860865987
35025,32,0.013828748,0.004713022,0.020404742,0.805766274,2.238411078
24504,17,0.013826978,0.004613038,0.016985683,0.611653243,1.843476595
36308,22,0.013826898,0.005152701,0.01412065,0.487285508,1.627891318
11460,24,0.013825658,0.005574558,0.013502206,0.492506563,1.636412855
39073,5,0.013824847,0.004826363,0.020789992,0.837415613,2.310388317
24543,10,0.013823666,0.004947266,0.017235368,0.663567491,1.941707015
54600,71,0.013821976,0.00480489,0.015234389,0.524434104,1.689502496
27595,44,0.013821427,0.004641119,0.017871126,0.666125565,1.946680405
77561,2,0.013821351,0.005080248,0.014375381,0.497480689,1.644572857
97627,21,0.013819678,0.004753016,0.018041208,0.688054329,1.98984019
8901,25,0.013818553,0.005747962,0.014059505,0.555071958,1.742066335
100378,22,0.013818338,0.005583,0.01422537,0.546592566,1.727357124
87072,18,0.013818256,0.005438519,0.01511386,0.589795658,1.803619823
23192,34,0.013817847,0.004977833,0.018955247,0.762792338,2.144255355
103582,22,0.01381763,0.005383872,0.013833563,0.494855278,1.640260841
60054,31,0.013815823,0.005412772,0.013478759,0.472520187,1.604031563
32033,21,0.013815679,0.004777605,0.019161433,0.751453463,2.120079236
98110,22,0.013814674,0.005598142,0.013070683,0.464223558,1.590778562
46759,8,0.013814272,0.005131216,0.014891542,0.539419836,1.715011586
24569,10,0.013814106,0.004425479,0.018227376,0.663425557,1.941431442
15824,14,0.013813399,0.004472996,0.016684094,0.580106421,1.786228513
23559,33,0.013813372,0.005425245,0.016339554,0.666771525,1.947938288
22789,22,0.01381331,0.004759427,0.017647743,0.667414168,1.949190519
90334,28,0.013812926,0.004984808,0.01699067,0.654722493,1.924608351
122190,21,0.013811095,0.004888114,0.017176441,0.654908624,1.924966614
88820,27,0.013810932,0.004632636,0.017265631,0.631876294,1.881136837
98428,32,0.013809837,0.006384936,0.012686355,0.535687652,1.708622776
12739,30,0.013809248,0.005476744,0.013851386,0.508221273,1.662331729
12829,17,0.013808608,0.006635147,0.009077509,0.23541153,1.265429424
70853,2,0.013805614,0.00435671,0.016914791,0.58228967,1.790132554
99972,23,0.013805353,0.005608471,0.01327304,0.481981044,1.61927909
43357,22,0.013805171,0.005676691,0.014248705,0.561292072,1.752935957
64530,8,0.013804995,0.005005355,0.014718365,0.514385253,1.672609953
101286,24,0.013803455,0.00436709,0.018472415,0.671707688,1.9575774
90045,16,0.013802987,0.005262399,0.017217151,0.701076209,2.015921093
36107,16,0.013801625,0.005033364,0.019562302,0.802465841,2.231035531
11516,10,0.013800788,0.006558258,0.01045748,0.367346948,1.443898791
9367,22,0.013800201,0.006534955,0.010293269,0.348388037,1.416781907
103773,25,0.013799929,0.004961034,0.017181891,0.664694103,1.943895799
63297,14,0.01379928,0.005958178,0.014774611,0.633530839,1.884251838
20515,20,0.013798404,0.004282204,0.017808185,0.626662547,1.871354588
59694,25,0.013797355,0.005522447,0.015145145,0.60445221,1.830249341
14257,16,0.013796626,0.005453094,0.011819094,0.348229752,1.41655767
28434,39,0.013796225,0.00449406,0.016826592,0.592713324,1.808889866
747,5,0.013795717,0.004776962,0.012897553,0.35773133,1.430081349
122318,27,0.013795638,0.005865291,0.015493025,0.669693143,1.953637742
20217,35,0.013795438,0.005961822,0.014519709,0.617082742,1.853512972
60644,23,0.013794876,0.00514156,0.014910871,0.544147929,1.723139519
68434,10,0.013794354,0.005560827,0.017037984,0.727230733,2.069342106
28511,11,0.013794196,0.004852798,0.017387443,0.665056307,1.944600013
26788,72,0.013792847,0.004951362,0.016849563,0.644869869,1.905739018
97479,14,0.013792839,0.004493962,0.019156132,0.72272923,2.06004789
3618,18,0.013792676,0.005145546,0.014872503,0.542286622,1.71993521
9842,15,0.013792665,0.007666486,0.007764303,0.23696545,1.267397328
41988,13,0.013792442,0.006696191,0.012214892,0.543089229,1.721316197
8976,21,0.013792238,0.005597828,0.014292379,0.556274253,1.744162073
35700,18,0.013791887,0.005378814,0.014295074,0.530128219,1.699150158
35007,6,0.01379186,0.006739207,0.012390541,0.563529478,1.756862378
45620,9,0.013791552,0.004558351,0.019923748,0.769106605,2.157837592
31791,36,0.013790723,0.005004924,0.017190855,0.671240886,1.956663811
38825,5,0.013789884,0.004853668,0.015494964,0.550402844,1.733951389
16435,12,0.013789525,0.004742811,0.018245769,0.701531647,2.016839428
46087,26,0.013789495,0.005526926,0.014927357,0.591460024,1.806624206
43735,14,0.013786051,0.00575412,0.016320893,0.70902107,2.032001099
100376,14,0.013785808,0.004544028,0.01880723,0.710506873,2.035022495
98814,19,0.013785098,0.004868766,0.015737074,0.56813468,1.764971742
28634,30,0.013783515,0.004972906,0.017374607,0.679053181,1.972009711
56948,2,0.013783314,0.006306816,0.010660754,0.354804603,1.42590201
5496,14,0.013783249,0.005877301,0.011912669,0.409987092,1.506798336
9316,22,0.013783018,0.006519465,0.010227786,0.342239053,1.408096868
18534,10,0.013782519,0.004894399,0.016879623,0.641391585,1.899121831
35145,22,0.013780716,0.006254837,0.014483551,0.654665989,1.924499605
106928,45,0.013779751,0.004735957,0.01774399,0.673968092,1.96200732
98536,59,0.013778853,0.005081945,0.014510421,0.51189955,1.668457506
46671,59,0.013778062,0.005460985,0.013115134,0.455455963,1.576892224
44622,19,0.013777399,0.004776199,0.01637715,0.598529179,1.819440759
54440,42,0.013776628,0.004670863,0.015823486,0.55258756,1.737743722
34,26,0.013775341,0.007555657,0.009467621,0.420158522,1.52220284
66255,8,0.013774428,0.004650984,0.015913536,0.556322722,1.744246612
46127,10,0.013773712,0.005827831,0.013948732,0.562734943,1.755467044
90290,19,0.013772106,0.0048639,0.017282441,0.66271816,1.940058564
23587,20,0.013771921,0.004855253,0.017703157,0.685820645,1.985400475
44816,6,0.013771187,0.004979519,0.01378558,0.449818658,1.56802781
53146,33,0.013770939,0.005076622,0.014562529,0.515782146,1.674948043
14658,17,0.013770709,0.005190066,0.012615654,0.385429597,1.470245799
1047,6,0.013770007,0.004804851,0.016876189,0.632558191,1.882420014
107366,32,0.0137696,0.005417118,0.015723974,0.632627819,1.882551088
59938,7,0.013769242,0.005640405,0.013668828,0.51970003,1.681523167
32589,31,0.01376905,0.005385144,0.015531008,0.616524632,1.852478796
55416,26,0.013767763,0.004865637,0.016151325,0.59571199,1.814322264
45874,28,0.013767153,0.005652576,0.015686128,0.659114687,1.933080196
97805,12,0.013766181,0.005615393,0.011904354,0.378789646,1.460515778
62233,16,0.013763826,0.005666379,0.014639604,0.592181609,1.807928309
36329,7,0.013763693,0.00481729,0.017423563,0.666571943,1.947549554
55172,28,0.013763266,0.005532054,0.01327825,0.478194089,1.613158549
14843,23,0.013763171,0.006139731,0.012837394,0.521134606,1.683937172
20999,26,0.013760735,0.005287431,0.01534864,0.594106332,1.811411422
36217,26,0.013759123,0.005463859,0.016149251,0.66618894,1.946803779
37745,19,0.013758609,0.004547635,0.017229743,0.626241538,1.870566895
71605,7,0.01375831,0.006747743,0.010964512,0.447245254,1.56399783
99658,14,0.013757066,0.004200813,0.019335491,0.704746634,2.023333976
23466,25,0.013755258,0.004677159,0.017294474,0.644522238,1.905076639
24116,73,0.013754987,0.004504855,0.018580816,0.697491829,2.0087082
14875,19,0.013754759,0.005000329,0.012751165,0.376062773,1.456538562
98415,27,0.013754321,0.007105178,0.010983286,0.501886665,1.651834792
101701,9,0.013754177,0.004151289,0.016781474,0.558211644,1.747544472
23591,37,0.013753013,0.005154119,0.015325055,0.577855476,1.782212333
10446,22,0.013752661,0.005632983,0.01538147,0.638873059,1.894344861
25181,46,0.01375252,0.0054465,0.014906135,0.584792312,1.794618226
118868,6,0.013747803,0.004737279,0.016862823,0.626718125,1.871458596
44336,11,0.013747751,0.005652337,0.017535183,0.772911613,2.166063822
15389,13,0.013747698,0.00518603,0.014019161,0.493129992,1.637433361
44329,16,0.013746474,0.004944457,0.019055985,0.772400323,2.164956617
23347,22,0.013746447,0.006537561,0.014695896,0.712253848,2.038580737
67701,5,0.013745387,0.005854371,0.010765864,0.310655535,1.364319179
105035,21,0.013742461,0.004612744,0.021016898,0.83379208,2.302031699
15845,7,0.013742288,0.006700588,0.0089773,0.242849558,1.274876815
21389,30,0.013740574,0.005035552,0.016155582,0.618365496,1.855892098
86704,18,0.013740203,0.004809965,0.017157317,0.652981662,1.921260847
44049,7,0.013738601,0.004949205,0.016089823,0.604640987,1.830594884
15138,15,0.013737859,0.005039953,0.014279999,0.495777585,1.641774362
47372,34,0.01373757,0.005589671,0.012689813,0.443039442,1.557433761
1496,18,0.013735379,0.005164022,0.011570861,0.300063867,1.349945021
122914,16,0.013734665,0.005662705,0.013514077,0.515335585,1.674200244
9553,25,0.013734225,0.006834259,0.011164135,0.481189923,1.617998551
22748,29,0.013733796,0.004853366,0.018051239,0.709364347,2.032698756
95809,5,0.013733155,0.004956966,0.01722388,0.674254563,1.962569458
36907,34,0.013732907,0.004076272,0.019052122,0.679533223,1.972956586
11762,16,0.013732312,0.005292051,0.013488867,0.468851431,1.598157545
9381,9,0.013729976,0.004635989,0.019167686,0.745612413,2.107731843
79008,12,0.013729744,0.004782811,0.017199304,0.653558153,1.922368756
